ae4e45d8f9e8bc9cd99ef204ff34bbbeb96e908c,08a3f533b7f67a0d36f31c92cba5cb1d1c579fea,26,13,13,Normal,NULL,NULL,26,NULL,6
08a3f533b7f67a0d36f31c92cba5cb1d1c579fea,65b148a3b2c8a86da92f51add871b04afddaba59,17,4,13,#,NULL,NULL,17,NULL,3
65b148a3b2c8a86da92f51add871b04afddaba59,4092747dde6447656b03fdbab28e0e935626b863,89,0,89,Normal,NULL,NULL,89,NULL,1
4092747dde6447656b03fdbab28e0e935626b863,bb059c0f643435d8e465ffdefc52a638d8441a51,12,6,6,Normal,NULL,NULL,12,NULL,3
bb059c0f643435d8e465ffdefc52a638d8441a51,e5e8f35c066c71a04ba584f65acc017d032c0174,56,28,28,Normal,NULL,NULL,56,NULL,14
e5e8f35c066c71a04ba584f65acc017d032c0174,a023f9204925dbcc0c8fdc590a3d4e29da6eb906,91,37,54,Normal,NULL,NULL,91,NULL,11
a023f9204925dbcc0c8fdc590a3d4e29da6eb906,58e484f389762750a13b0d8f952eb80235a31649,4,3,1,Normal,ISSUE,NULL,4,NULL,1
58e484f389762750a13b0d8f952eb80235a31649,aa5e1b2fe0530f7d62b5683c8e472deed9f1174c,103,19,84,Normal,NULL,NULL,103,NULL,7
aa5e1b2fe0530f7d62b5683c8e472deed9f1174c,e2941dda3b0a8473ad180a25aae7dd9935d543f4,30,20,10,Normal,NULL,NULL,30,NULL,7
e2941dda3b0a8473ad180a25aae7dd9935d543f4,64a99754887c0861ccd52dea2f1c326d279043a4,13,7,6,Normal,ISSUE,NULL,13,NULL,4
64a99754887c0861ccd52dea2f1c326d279043a4,8b74809f1ce7bbe456391233e514fab088be7843,103,47,56,Normal,NULL,NULL,103,NULL,4
8b74809f1ce7bbe456391233e514fab088be7843,0bdc73195f772d2346847f4deaa10311906ec606,13,5,8,Normal,NULL,NULL,13,NULL,2
0bdc73195f772d2346847f4deaa10311906ec606,73ce6066f8a33d5fcfffd7c6d515c5c6c3d2405e,109,43,66,Normal,NULL,NULL,109,NULL,4
73ce6066f8a33d5fcfffd7c6d515c5c6c3d2405e,8a51574acf56f4697755327840b5f2930b8598c4,8,4,4,Normal,NULL,NULL,8,NULL,3
8a51574acf56f4697755327840b5f2930b8598c4,e02db41f99e0204502c120666280b37dcf40d630,10,5,5,Normal,NULL,NULL,10,NULL,2
e02db41f99e0204502c120666280b37dcf40d630,b79b715383dbfc0f1c6370e204ed772abf055a2b,6,1,5,#,NULL,NULL,6,NULL,1
b79b715383dbfc0f1c6370e204ed772abf055a2b,aafd66da628e0cd5cc8e6828db440b0c7e0b9b60,2,2,0,#,NULL,NULL,2,NULL,1
aafd66da628e0cd5cc8e6828db440b0c7e0b9b60,f888dfe4f81b0685418e34b10f3732b8374749cb,2,1,1,Normal,NULL,NULL,2,NULL,1
f888dfe4f81b0685418e34b10f3732b8374749cb,b89854766a5f1996a0f4afabce93391c19ecdb0b,2,1,1,Normal,NULL,NULL,2,NULL,1
b89854766a5f1996a0f4afabce93391c19ecdb0b,23ae2c537d25dcdd81e39f368f105fe8639ffce4,0,0,0,Normal,NULL,NULL,0,NULL,1
23ae2c537d25dcdd81e39f368f105fe8639ffce4,d10b44bdef2b735865c493fbaec8687ec8998aef,105,49,56,Normal,NULL,NULL,105,NULL,4
d10b44bdef2b735865c493fbaec8687ec8998aef,303502efa7c63b4097e95a039e356e98b9bb2b6c,180,90,90,Normal,NULL,NULL,180,NULL,29
303502efa7c63b4097e95a039e356e98b9bb2b6c,3390d9309b1025ccc253e01c5dcbf4f186c5b15f,47,7,40,Normal,NULL,NULL,47,NULL,3
3390d9309b1025ccc253e01c5dcbf4f186c5b15f,99fb4c8ff715e620c0ebc57782881ef6c717fbd0,39,0,39,Normal,NULL,NULL,39,NULL,1
99fb4c8ff715e620c0ebc57782881ef6c717fbd0,b506174410fa943c053eb5bdae3099df371fdb79,5,3,2,Normal,NULL,NULL,5,NULL,1
b506174410fa943c053eb5bdae3099df371fdb79,2538a5657794e3327126c53e3447144e8e3705c4,30,16,14,Normal,NULL,NULL,30,NULL,3
2538a5657794e3327126c53e3447144e8e3705c4,bbd59f800b1d47adf5f93dfb05ef745451aaaa73,66,14,52,Normal,NULL,NULL,66,NULL,11
bbd59f800b1d47adf5f93dfb05ef745451aaaa73,7c921110678be128255c6317e4ea729f538fc0cb,5,4,1,Normal,NULL,NULL,5,NULL,1
7c921110678be128255c6317e4ea729f538fc0cb,96ebd44509b399b2f5322e40cc1c531f72c75b28,10,6,4,Normal,NULL,NULL,10,NULL,2
96ebd44509b399b2f5322e40cc1c531f72c75b28,645acd4275d660380c5923200b78f8f8fdaee2b0,6,6,0,Normal,NULL,NULL,6,NULL,1
645acd4275d660380c5923200b78f8f8fdaee2b0,402ca89c50778bf8bb1ce9c6158d461a7d1ba1ba,2,1,1,Normal,NULL,NULL,2,NULL,1
402ca89c50778bf8bb1ce9c6158d461a7d1ba1ba,3e2b0bb763f43b272d847f61c9029fbe675b4b03,2,1,1,Normal,NULL,NULL,2,NULL,1
3e2b0bb763f43b272d847f61c9029fbe675b4b03,f3957ac416476fe19ec49732978f3ac71839718c,51,18,33,Normal,NULL,NULL,51,NULL,7
f3957ac416476fe19ec49732978f3ac71839718c,571e752a4241028d46a2300308d203f7f52f12db,29,0,29,Normal,NULL,NULL,29,NULL,1
571e752a4241028d46a2300308d203f7f52f12db,ca2fd5c64aa2a3d09ba5734753332ecf7b61de2f,20,10,10,Normal,NULL,NULL,20,NULL,1
ca2fd5c64aa2a3d09ba5734753332ecf7b61de2f,53cac4eef41d92e0f7f4378b337e0b847ae15de9,14,7,7,Normal,NULL,NULL,14,NULL,2
53cac4eef41d92e0f7f4378b337e0b847ae15de9,6dc03831d864ca0b654bb18c8ab0e3ce1baa59a7,10,5,5,Normal,NULL,NULL,10,NULL,1
6dc03831d864ca0b654bb18c8ab0e3ce1baa59a7,6543d3277ebcb727f61845754e1d0e717ede42b2,2,2,0,Normal,NULL,NULL,2,NULL,1
6543d3277ebcb727f61845754e1d0e717ede42b2,1bdda20e497b989d8c33b5fd67276516646e0b45,97,42,55,Normal,NULL,NULL,97,NULL,4
1bdda20e497b989d8c33b5fd67276516646e0b45,b679e9cc22bb809f2b69593de49c855002ae597a,13,11,2,Normal,NULL,NULL,13,NULL,1
b679e9cc22bb809f2b69593de49c855002ae597a,43a520c97136fb1cf3b98730b59935915a397299,6,3,3,#,NULL,NULL,6,NULL,3
