f5b11cb429d661252d1b3ab8d7c8ce4ebaf64dc4,3460b506d82e2b41c6824dd1c1e012c5ea9e6a8e,12,6,6,Normal,NULL,NULL,0,NULL,0
3460b506d82e2b41c6824dd1c1e012c5ea9e6a8e,0b24cc8541de31180ad4602e95831cb5b6c90436,8,3,5,Normal,NULL,NULL,0,NULL,0
0b24cc8541de31180ad4602e95831cb5b6c90436,ba9339b8d734f3f5fc3061ca999b2afa51b024dd,2,1,1,fix,NULL,NULL,0,NULL,0
ba9339b8d734f3f5fc3061ca999b2afa51b024dd,ee3d4f2a27b8fde83121baeac9bb83c76e346804,12,11,1,Normal,NULL,NULL,12,NULL,2
ee3d4f2a27b8fde83121baeac9bb83c76e346804,3736b440cbced8d5d00ab62553b21fd63c13113c,4,2,2,Normal,NULL,NULL,0,NULL,0
3736b440cbced8d5d00ab62553b21fd63c13113c,0722ffadf16352995c2b98984dccf0e36a1dd2e3,11,9,2,Normal,NULL,NULL,0,NULL,0
0722ffadf16352995c2b98984dccf0e36a1dd2e3,ca224ed8e934b16093ce4ec4470c6ce7d66f36c8,74,6,68,Normal,NULL,NULL,17,NULL,2
ca224ed8e934b16093ce4ec4470c6ce7d66f36c8,556ef4cfbd2a1970f73592ba6187495cb042261a,2,1,1,Normal,NULL,NULL,2,NULL,1
556ef4cfbd2a1970f73592ba6187495cb042261a,a5fc51a9671cf44397a5943040662c4fb0252418,10,7,3,Normal,NULL,NULL,2,NULL,1
a5fc51a9671cf44397a5943040662c4fb0252418,dfe1174137222d51becd1c886e6c70d314f91d35,23,16,7,Normal,NULL,NULL,21,NULL,2
dfe1174137222d51becd1c886e6c70d314f91d35,b99aedeccc6c70548fe5e03396d1456b9ece3e42,34,34,0,Normal,NULL,NULL,34,NULL,1
b99aedeccc6c70548fe5e03396d1456b9ece3e42,2d22173b81831fa2b5fa0a739204afb9dfb7ca28,4,3,1,fix #,ISSUE,NULL,4,NULL,2
2d22173b81831fa2b5fa0a739204afb9dfb7ca28,10e7043ff828189ea92b387f6f7a498c5f217f33,25,25,0,fix #,ISSUE,NULL,13,NULL,2
10e7043ff828189ea92b387f6f7a498c5f217f33,9e9ead095420d6f5e65b2a20aca5928e367d003d,2,1,1,Normal,NULL,NULL,0,NULL,0
9e9ead095420d6f5e65b2a20aca5928e367d003d,dafc4ec906095e78e0d2e0635f752d88c6e58de7,3,2,1,Normal,ISSUE,NULL,0,NULL,0
dafc4ec906095e78e0d2e0635f752d88c6e58de7,a4815047c07105a03664ab46bcca2c4a0470e367,22,10,12,Normal,NULL,NULL,11,NULL,1
e9bb9a167b3727ac3b041999741075bac4ffa64a,a4815047c07105a03664ab46bcca2c4a0470e367,25,25,0,Normal,NULL,NULL,13,NULL,2
1241660c2c8019991fbd77b4193f9fb081be3716,b76674f6406f94539e6b3060d60c010f2de99d19,4,3,1,Normal,NULL,NULL,4,NULL,2
a4815047c07105a03664ab46bcca2c4a0470e367,aba76bace6a64607fbf18b8466948ee1291b0238,2,1,1,Normal,NULL,NULL,2,NULL,1
aba76bace6a64607fbf18b8466948ee1291b0238,51ee49aad2ba54990829b4755e78ecf994d36ad4,21,16,5,Normal,NULL,NULL,21,NULL,3
51ee49aad2ba54990829b4755e78ecf994d36ad4,f05f1a24d3e363f953e652c694e1f292a513a963,6,5,1,Normal,NULL,NULL,6,NULL,2
f05f1a24d3e363f953e652c694e1f292a513a963,bb82e0a041bbd6ba5c60863609227516c23cab9a,223,203,20,Normal,NULL,NULL,223,NULL,7
bb82e0a041bbd6ba5c60863609227516c23cab9a,b193ae2d154014e36e2a1c985770ff377e02b3ba,83,41,42,Normal,NULL,NULL,0,NULL,0
b193ae2d154014e36e2a1c985770ff377e02b3ba,a26483bfd6a2c3333e3a84c91e143821aab8632e,1,1,0,Normal,NULL,NULL,1,NULL,1
a26483bfd6a2c3333e3a84c91e143821aab8632e,52007222fc325ce78a0d18ffe192e6fb44bc0013,1,1,0,Normal,NULL,NULL,0,NULL,0
52007222fc325ce78a0d18ffe192e6fb44bc0013,cb8f91ca215a5dc85a771b3691b334a89c54664a,5,2,3,Normal,NULL,NULL,0,NULL,0
cb8f91ca215a5dc85a771b3691b334a89c54664a,a501f9d4e5a5fb76bdb737666005488fe2496014,6,3,3,Normal,NULL,NULL,0,NULL,0
a501f9d4e5a5fb76bdb737666005488fe2496014,5259a7824ef49fd218ed53240207d8a160a9edf0,2,1,1,Normal,NULL,NULL,2,NULL,1
5259a7824ef49fd218ed53240207d8a160a9edf0,5774a9a2c8cc245059fa20593d557006edf383d2,1006,878,128,Normal,NULL,NULL,0,NULL,0
5774a9a2c8cc245059fa20593d557006edf383d2,a545117d2e64fdd56656552785f9b3ced4e7b503,3,0,3,Normal,NULL,NULL,0,NULL,0
a545117d2e64fdd56656552785f9b3ced4e7b503,2efe0442bf52ad4595e4a290ef24edea4fcbe20b,1,1,0,Normal,NULL,NULL,1,NULL,1
2efe0442bf52ad4595e4a290ef24edea4fcbe20b,0ec15af970e53abc0503ef867f9400a245e57845,6,3,3,Normal,NULL,NULL,4,NULL,2
0ec15af970e53abc0503ef867f9400a245e57845,304ace926eaef81cbd57031c19f3915faee04ecb,30,24,6,Normal,NULL,NULL,28,NULL,2
304ace926eaef81cbd57031c19f3915faee04ecb,e4b9f72f9ed84e4cb7d95befe435768c33a295fd,10,8,2,Normal,NULL,NULL,10,NULL,2
e4b9f72f9ed84e4cb7d95befe435768c33a295fd,7873a2efb73a98ff76bc41696fe99957efa9023f,15,14,1,Normal,NULL,NULL,15,NULL,1
7873a2efb73a98ff76bc41696fe99957efa9023f,85d9342ff0c4dcb848149a2fa86fada3f86c40d7,162,138,24,#,NULL,NULL,136,NULL,9
59b906ab0d5c5f1c53d7c60135af4cf3cf280fa1,b755279cf0e3f0b1b432a38b79e3c540938750c9,162,138,24,Normal,NULL,NULL,136,NULL,9
85d9342ff0c4dcb848149a2fa86fada3f86c40d7,84490c45581b724422d792c4780a78c1476fb7d2,57,52,5,fix #,ISSUE,NULL,57,NULL,2
84490c45581b724422d792c4780a78c1476fb7d2,b755279cf0e3f0b1b432a38b79e3c540938750c9,13,12,1,Normal,NULL,NULL,13,NULL,1
b755279cf0e3f0b1b432a38b79e3c540938750c9,e3f82140d8fa7f7e01378ccd5dcad57a96f2909b,1,0,1,Normal,NULL,NULL,1,NULL,1
e3f82140d8fa7f7e01378ccd5dcad57a96f2909b,a2be68bacf723ffed17b46004284eb49627b7726,6,3,3,Normal,NULL,NULL,6,NULL,1
a2be68bacf723ffed17b46004284eb49627b7726,5404fb31f813350c61fc2c00edd0e95c7fa6d210,1,1,0,Normal,NULL,NULL,1,NULL,1
5404fb31f813350c61fc2c00edd0e95c7fa6d210,cc5f3273dc2c0379af848b06caf3128ab794a241,12,7,5,fix #,ISSUE,BUG,12,NULL,2
cc5f3273dc2c0379af848b06caf3128ab794a241,b41d96fac1e86f3e5c51ecfc705c1463be6d325f,2,1,1,#,NULL,NULL,0,NULL,0
ab41a7919026b6cb8f6a81999ac46594e73aa073,9b0ecdaf7e5949509a3cd9d85e77ff5e8cf075b9,2,1,1,Normal,NULL,NULL,0,NULL,0
b41d96fac1e86f3e5c51ecfc705c1463be6d325f,9b0ecdaf7e5949509a3cd9d85e77ff5e8cf075b9,3,2,1,Normal,NULL,NULL,3,NULL,1
9b0ecdaf7e5949509a3cd9d85e77ff5e8cf075b9,30ebaf6b6a1633be1a7bd1af34978af06eb1ddae,43,38,5,#,NULL,NULL,20,NULL,2
285c167fae46ccbc2863f007c55da95ff0b01a9c,f499180bb3bc6703a006465dbd2c32c71c6113d2,43,38,5,Normal,NULL,NULL,20,NULL,2
30ebaf6b6a1633be1a7bd1af34978af06eb1ddae,cd4f0393a842dccb97931a5eac08a626e322d623,3576,2909,667,Normal,NULL,NULL,0,NULL,0
cd4f0393a842dccb97931a5eac08a626e322d623,bf9c4a7828c3c491a1f0cf3f33517806bb06c904,6,6,0,Normal,NULL,NULL,0,NULL,0
bf9c4a7828c3c491a1f0cf3f33517806bb06c904,b76674f6406f94539e6b3060d60c010f2de99d19,368,280,88,Normal,NULL,NULL,216,NULL,10
b76674f6406f94539e6b3060d60c010f2de99d19,e155cb6db1530cd52c3d449868cd9bc17d955c80,167,10,157,Normal,NULL,NULL,164,NULL,4
e155cb6db1530cd52c3d449868cd9bc17d955c80,fe0a7d97cadced60c3df2a934637229a27ac6ecf,77,32,45,Comment,NULL,NULL,77,NULL,2
fe0a7d97cadced60c3df2a934637229a27ac6ecf,f81d39114dba232b0e626747d758b7fea0b1427d,2,1,1,Normal,ISSUE,NULL,2,NULL,1
f81d39114dba232b0e626747d758b7fea0b1427d,f028d6cd52f668095588d3b0257c4737a0e00098,2,1,1,fix,NULL,NULL,0,NULL,0
f028d6cd52f668095588d3b0257c4737a0e00098,b00886f5c1ef1a919210fa54d7d1fca4fc51a386,2,0,2,Normal,NULL,NULL,2,NULL,1
b00886f5c1ef1a919210fa54d7d1fca4fc51a386,f499180bb3bc6703a006465dbd2c32c71c6113d2,11,7,4,Normal,NULL,NULL,7,NULL,1
f499180bb3bc6703a006465dbd2c32c71c6113d2,c3b5bca0e83266f7ece5d2517560e29895e7122a,31,17,14,Normal,NULL,NULL,31,NULL,1
daa97c40ced1c8b265c18a97dd111bab6fa1c945,c3b5bca0e83266f7ece5d2517560e29895e7122a,57,52,5,Normal,NULL,NULL,57,NULL,2
c3b5bca0e83266f7ece5d2517560e29895e7122a,de25f91cd432402492f0cab671a431e0c62da687,10,5,5,Normal,NULL,NULL,10,NULL,1
de25f91cd432402492f0cab671a431e0c62da687,587653ad73281902bbf52b3252c0496b99dacad0,23,23,0,#,NULL,NULL,23,NULL,1
8d9b5ed70a3ac9ed53ef8e042e9dc99283816691,587653ad73281902bbf52b3252c0496b99dacad0,23,23,0,Normal,NULL,NULL,23,NULL,1
587653ad73281902bbf52b3252c0496b99dacad0,1f6418f907c7074cf1c7ad2fa48fc583d3c6b0ac,11,4,7,Normal,NULL,NULL,2,NULL,1
1f6418f907c7074cf1c7ad2fa48fc583d3c6b0ac,31a44a7c935f78a1a361c979c29eeacd0eeb1be2,14,12,2,Normal,NULL,NULL,14,NULL,3
31a44a7c935f78a1a361c979c29eeacd0eeb1be2,1ae67a21f53e8d3237c7eafb0f4888bcca6f4f4a,14,7,7,Document,NULL,NULL,0,NULL,0
1ae67a21f53e8d3237c7eafb0f4888bcca6f4f4a,9051ca79593b273aafeea6ace49b4a3ff252950a,21,20,1,Normal,NULL,NULL,13,NULL,1
9051ca79593b273aafeea6ace49b4a3ff252950a,f04fbf911a49cb2c4342555ad801cfb157afccce,5,2,3,Normal,NULL,NULL,0,NULL,0
f04fbf911a49cb2c4342555ad801cfb157afccce,5493dc8b816af6d857103ed2f40496f7e103cd8c,225,152,73,Normal,NULL,NULL,188,NULL,3
5493dc8b816af6d857103ed2f40496f7e103cd8c,6bafb74e6734257092168dfd506695b54f583b25,54,47,7,#,ISSUE,NULL,54,NULL,4
aeead600363b8e80d75bbff0bdca2234064d895e,6bafb74e6734257092168dfd506695b54f583b25,54,47,7,Normal,NULL,NULL,54,NULL,4
6bafb74e6734257092168dfd506695b54f583b25,4e0b18544ebc2b52fdcdda1a77a2e7f4adc45b20,2,1,1,Normal,NULL,NULL,0,NULL,0
4e0b18544ebc2b52fdcdda1a77a2e7f4adc45b20,64787e7fa47c61e4cb1c5c7ca2361258e274c897,2,2,0,Normal,NULL,NULL,0,NULL,0
64787e7fa47c61e4cb1c5c7ca2361258e274c897,85ba14fedd15441b3aa89cd6c1bf1bc7b67b6271,75,38,37,#,NULL,NULL,0,NULL,0
85ba14fedd15441b3aa89cd6c1bf1bc7b67b6271,aef89c4850a3d902f406803393dd28d495e9cf1a,2,1,1,Normal,NULL,NULL,2,NULL,1
48c0f3faf35d54c48bdeef0c44739dc94d1abff5,dad20240946ac2af90847c4518268b89b4cf02c8,75,38,37,Normal,NULL,NULL,0,NULL,0
aef89c4850a3d902f406803393dd28d495e9cf1a,6f7c6b0fd0dd874455a63fc5ef3d5161c2415db9,8,5,3,Normal,NULL,NULL,8,REFACTOR,2
6f7c6b0fd0dd874455a63fc5ef3d5161c2415db9,644c15926a94c60a0399424454ef45205fa364a7,8,5,3,Normal,ISSUE,NULL,8,NULL,2
644c15926a94c60a0399424454ef45205fa364a7,0d66529d2bcfd4d1cf9bd24a7b531dfe87cfff36,1,1,0,#,NULL,NULL,0,NULL,0
d69122c385c8eea1db1c9e073f896169a52836d1,0d66529d2bcfd4d1cf9bd24a7b531dfe87cfff36,1,1,0,Normal,NULL,NULL,0,NULL,0
0d66529d2bcfd4d1cf9bd24a7b531dfe87cfff36,e5c29a1dde36da58e72aeecbeba8dd73c5d086d1,2,1,1,Normal,NULL,NULL,2,NULL,1
e5c29a1dde36da58e72aeecbeba8dd73c5d086d1,4b92835460f4eb75f04799749b0074160fbf9b02,1,0,1,Normal,NULL,NULL,1,NULL,1
4b92835460f4eb75f04799749b0074160fbf9b02,7c739f0f454377e17ff2c9f4c1b0e3f3635a745d,123,1,122,Normal,NULL,NULL,123,NULL,1
7c739f0f454377e17ff2c9f4c1b0e3f3635a745d,0dffa2d1352bd9dc0001919e77db8d2864dc2c01,431,431,0,Normal,NULL,NULL,0,NULL,0
0dffa2d1352bd9dc0001919e77db8d2864dc2c01,58951e232f6a4f2502184bc30c5ee839e0ffb5f9,498,498,0,Normal,NULL,NULL,498,NULL,1
58951e232f6a4f2502184bc30c5ee839e0ffb5f9,0f2e6042f29a37956dbdf7f9b769d5de7d4339d2,525,525,0,Normal,NULL,NULL,525,NULL,1
0f2e6042f29a37956dbdf7f9b769d5de7d4339d2,1787c45b3837da1dc70cc98a62450328dd074e49,10,4,6,Normal,NULL,NULL,10,NULL,1
1787c45b3837da1dc70cc98a62450328dd074e49,8fe0bbb238ce55fda7331570570e021515d381f0,2,1,1,Normal,NULL,NULL,2,NULL,1
8fe0bbb238ce55fda7331570570e021515d381f0,301dd139ae86278d885a2a5599aa217615104144,33,19,14,Normal,NULL,NULL,33,REFACTOR,1
301dd139ae86278d885a2a5599aa217615104144,3d406b047c1548e8ffee9346855b8d3814ca3e35,138,63,75,Normal,NULL,NULL,138,NULL,1
