8868d259a17ac73b009716d427c10020f2984f28,702b04c46fdf3ef52ee2bc1571fd8248d8991766,9,6,3,Document,NULL,NULL,0,NULL,0
a073beb362bc8f85c805ed7c1816edaa07881b16,9a4ecb3f6d3cfb9f5c7a6fc50fdc687a5fa7f8cc,8,4,4,Document,NULL,NULL,0,NULL,0
702b04c46fdf3ef52ee2bc1571fd8248d8991766,6addf2d59ab7a24cef81590eb213a6c07109bfb5,3,2,1,Normal,NULL,NULL,0,NULL,0
6addf2d59ab7a24cef81590eb213a6c07109bfb5,dff58c897cfdcce720c1c0649938be661cc5dba9,2,1,1,Comment,NULL,NULL,0,NULL,0
dff58c897cfdcce720c1c0649938be661cc5dba9,cde1d16ee1206e8bf3797d75867e7553e7d5dc51,4,2,2,Normal,NULL,NULL,0,NULL,0
cde1d16ee1206e8bf3797d75867e7553e7d5dc51,76c2020763811836da52ffac366a3ea469e37a76,9,0,9,Normal,NULL,NULL,0,NULL,0
76c2020763811836da52ffac366a3ea469e37a76,ca064051a17d400f898f378cdec1c40df52881f5,26,26,0,Document,NULL,NULL,0,NULL,0
9a4ecb3f6d3cfb9f5c7a6fc50fdc687a5fa7f8cc,6853f4b83c1b8646719dcc8373c37f494edd302d,4,3,1,Document,NULL,NULL,0,NULL,0
6853f4b83c1b8646719dcc8373c37f494edd302d,ca064051a17d400f898f378cdec1c40df52881f5,3,2,1,Document,NULL,NULL,0,NULL,0
ca064051a17d400f898f378cdec1c40df52881f5,c9a0bcf79b9f47cec868ae2f079dcdb66234538d,1,1,0,Document,NULL,NULL,0,NULL,0
c9a0bcf79b9f47cec868ae2f079dcdb66234538d,3410ea3f0340995681125833919b1546bbe499ae,4,4,0,Document,NULL,NULL,2,NULL,1
3410ea3f0340995681125833919b1546bbe499ae,97161a199aa0200314828e9711fdde1b83cbcedb,2,1,1,Document,NULL,NULL,0,NULL,0
97161a199aa0200314828e9711fdde1b83cbcedb,b9069776a4ac0104726bac47bcac63948bc49ded,4,2,2,Document,NULL,NULL,0,NULL,0
b9069776a4ac0104726bac47bcac63948bc49ded,2ca8be6c5585e4350716f901cfd514e23e93ba1a,8,8,0,Document,NULL,NULL,0,NULL,0
2ca8be6c5585e4350716f901cfd514e23e93ba1a,752db69a69a9dbaae1d80355641f1d0fe6bb5f10,4,3,1,Document,NULL,NULL,0,NULL,0
752db69a69a9dbaae1d80355641f1d0fe6bb5f10,cb311eeef25da1d8eabf49fecf61e81afbde28f5,4,1,3,Document,NULL,NULL,0,NULL,0
cb311eeef25da1d8eabf49fecf61e81afbde28f5,6ac0f5d34867da22b140890db7551ce33b3c85c0,19,12,7,Document,NULL,NULL,0,NULL,0
6ac0f5d34867da22b140890db7551ce33b3c85c0,73f888cb497627fb00902fb4f1bfa2939d5e381f,2,1,1,Document,NULL,NULL,0,NULL,0
73f888cb497627fb00902fb4f1bfa2939d5e381f,8eab43fa7dd419881faa10b3d72f53e26fad655d,6,6,0,Document,NULL,NULL,0,NULL,0
8eab43fa7dd419881faa10b3d72f53e26fad655d,a000410fe72b4c43717204b7d5429049284b947d,2,0,2,Format,NULL,NULL,0,NULL,0
a000410fe72b4c43717204b7d5429049284b947d,7954e10720f964583c52d2d3d5585c0c60bba5ae,2,1,1,Document,NULL,NULL,0,NULL,0
7954e10720f964583c52d2d3d5585c0c60bba5ae,7773e39f5771811953c979219ab7e8197a1f5017,6,5,1,Document,NULL,NULL,0,NULL,0
7773e39f5771811953c979219ab7e8197a1f5017,1eb89250a37689ccf270b49558ec54c28333f66e,4,2,2,Document,NULL,NULL,0,NULL,0
1eb89250a37689ccf270b49558ec54c28333f66e,bde4e89fc04cfecb2c79f3f2ce4abf1789f7864d,101,73,28,Format,NULL,NULL,0,NULL,0
bde4e89fc04cfecb2c79f3f2ce4abf1789f7864d,adf5ed54f544f2f3be3a69417c2239490e28f80b,5,5,0,Normal,NULL,NULL,0,NULL,0
adf5ed54f544f2f3be3a69417c2239490e28f80b,224f7378fbd37713ca3efaec8bd23a8e42b0bcc9,2,1,1,Normal,NULL,NULL,0,NULL,0
224f7378fbd37713ca3efaec8bd23a8e42b0bcc9,c06cb39cfc32b68762734178f642901821b31a2b,8,4,4,Normal,NULL,NULL,0,NULL,0
c06cb39cfc32b68762734178f642901821b31a2b,0b959f6ac0285949d2c9db8490f4c462193e80e2,2,1,1,Document,NULL,NULL,0,NULL,0
0b959f6ac0285949d2c9db8490f4c462193e80e2,3e53ac0344b982753a5692cf57f0f79d2ca5074c,10,1,9,Normal,NULL,NULL,0,NULL,0
3e53ac0344b982753a5692cf57f0f79d2ca5074c,46d39089e8f5e07cc9175a79a264e0707e90ae16,11,11,0,Normal,NULL,NULL,0,NULL,0
46d39089e8f5e07cc9175a79a264e0707e90ae16,41b84c84f3e90f3b33d9d681403ba54fd735d47e,73,73,0,Normal,NULL,NULL,0,NULL,0
41b84c84f3e90f3b33d9d681403ba54fd735d47e,837247a15901da3577afd3ad769bfb7832b3d286,2,1,1,Comment,NULL,NULL,0,NULL,0
837247a15901da3577afd3ad769bfb7832b3d286,371290d1a3f6c38647d319b799dcd8a1f8ee1f68,209,124,85,Normal,NULL,NULL,0,NULL,0
371290d1a3f6c38647d319b799dcd8a1f8ee1f68,3cbccbfabec42e6babbca109c467ccba194c7081,2,1,1,Document,NULL,NULL,0,NULL,0
3cbccbfabec42e6babbca109c467ccba194c7081,5df1e8fcc2166914b906f2284fb2719516679d3b,3,3,0,Document,NULL,NULL,0,NULL,0
5df1e8fcc2166914b906f2284fb2719516679d3b,5130a92900f6efaf47c8663c91ef62cf94e6614f,6,6,0,Comment,NULL,NULL,0,NULL,0
5130a92900f6efaf47c8663c91ef62cf94e6614f,71b2f0555db5b86fbd60394c3828d80354ac5a58,24,12,12,Document,ISSUE,NULL,0,NULL,0
71b2f0555db5b86fbd60394c3828d80354ac5a58,502c856130d337d87dc35170c0dcb5dc64d1d552,7,6,1,Normal,NULL,NULL,0,NULL,0
502c856130d337d87dc35170c0dcb5dc64d1d552,a9569bff1d03d60ffdf96cba40f846362fa6eb0d,101,101,0,Normal,NULL,NULL,0,NULL,0
a9569bff1d03d60ffdf96cba40f846362fa6eb0d,8e62d4dbd5123c0eb11dbbee2f7e09d3742396d9,2,1,1,Format,NULL,NULL,0,NULL,0
8e62d4dbd5123c0eb11dbbee2f7e09d3742396d9,c7651bb3403e0f3637c804c5f154f17167083b40,1,1,0,Document,NULL,NULL,0,NULL,0
c7651bb3403e0f3637c804c5f154f17167083b40,48a0b79eee54529f9ae8ebb93f2e524e0d7fa000,6,6,0,Document,NULL,NULL,0,NULL,0
48a0b79eee54529f9ae8ebb93f2e524e0d7fa000,83cfbe7327d574efc1a8943c9e1f60b9af751e1b,9,7,2,Normal,NULL,NULL,0,NULL,0
83cfbe7327d574efc1a8943c9e1f60b9af751e1b,f3a3cbff108633f0d7e1baaa4bded160827ab7a7,18,18,0,Normal,NULL,NULL,0,NULL,0
f3a3cbff108633f0d7e1baaa4bded160827ab7a7,b11f416faa3cdbbded833829d7a036190e7e8a71,29,11,18,Document,NULL,NULL,0,NULL,0
b11f416faa3cdbbded833829d7a036190e7e8a71,8d747c5c45a21160775033bb88f8ec67353d8531,9,9,0,Document,NULL,NULL,0,NULL,0
8d747c5c45a21160775033bb88f8ec67353d8531,083c9edeb87159866490c951070ef6fc4b8a04fb,1,1,0,Document,NULL,NULL,0,NULL,0
083c9edeb87159866490c951070ef6fc4b8a04fb,5deeaaa2006a7f895f697cc99668eadaa4abe693,5,3,2,Document,NULL,NULL,0,NULL,0
5deeaaa2006a7f895f697cc99668eadaa4abe693,f9ce9453eb88575f1ece9cec0a771b7bdc7787c7,8,3,5,Document,NULL,NULL,4,NULL,1
f9ce9453eb88575f1ece9cec0a771b7bdc7787c7,00fe6094394fccb05780b4a030e865a204005c3a,56,56,0,Format,NULL,NULL,0,NULL,0
00fe6094394fccb05780b4a030e865a204005c3a,98a3ec93805f88beb535ae72585266425de4e5b3,19,13,6,Normal,ISSUE,NULL,0,NULL,0
98a3ec93805f88beb535ae72585266425de4e5b3,222af8487ad903dd2dc9f7a8112eeef57ccba8b0,437,437,0,Document,NULL,NULL,0,NULL,0
222af8487ad903dd2dc9f7a8112eeef57ccba8b0,2d8f13fbf033545724bbd64f17449f9d7aa1aa11,8,8,0,Document,NULL,NULL,0,NULL,0
2d8f13fbf033545724bbd64f17449f9d7aa1aa11,3de18a7da3aecf4f0f9892445a106dbde90000d2,12,8,4,Document,NULL,NULL,0,NULL,0
3de18a7da3aecf4f0f9892445a106dbde90000d2,6287d1fe9685ee23e9d96d9475f762b1371d4e9d,13,11,2,Normal,NULL,NULL,0,NULL,0
6287d1fe9685ee23e9d96d9475f762b1371d4e9d,80750832269d8e7b9996823b0c9538939620fc6a,5,5,0,Document,NULL,NULL,4,NULL,1
80750832269d8e7b9996823b0c9538939620fc6a,dc03ad58b453fd2d0e702550d8119fb771f51fa4,1,1,0,Document,NULL,NULL,0,NULL,0
dc03ad58b453fd2d0e702550d8119fb771f51fa4,306c506c8336b23fa22fb53378c38b81da8c21dc,5,5,0,Document,NULL,NULL,0,NULL,0
306c506c8336b23fa22fb53378c38b81da8c21dc,591c3cde83e203ccffe8a69cc79f271da5497d92,5,2,3,Document,NULL,NULL,0,NULL,0
591c3cde83e203ccffe8a69cc79f271da5497d92,ccf713bee4fa9cc0a3653d2bacfe0b1c98e92f40,20,20,0,Format,NULL,NULL,0,NULL,0
ccf713bee4fa9cc0a3653d2bacfe0b1c98e92f40,f2e057b4e02875726ec65bb1b6ed38da86eb07ac,37,18,19,Document,NULL,NULL,0,NULL,0
f2e057b4e02875726ec65bb1b6ed38da86eb07ac,29d4010db5ee59e86f205247721aff4f52c10f24,1,1,0,Document,NULL,NULL,0,NULL,0
29d4010db5ee59e86f205247721aff4f52c10f24,21155bda2afb873231b5f495bd2a67eb09a255c8,2,0,2,Document,NULL,NULL,0,NULL,0
21155bda2afb873231b5f495bd2a67eb09a255c8,8514a0aab4737e8dbe01715389f14c879a6d32ba,13,13,0,Document,NULL,NULL,0,NULL,0
8514a0aab4737e8dbe01715389f14c879a6d32ba,02d6d780131393b38bcab59d8869c94d6d0ada2e,8,4,4,Normal,NULL,NULL,0,NULL,0
