8b2d6381037ffe6792d193a2a4442b58a961e9e2,409f9e0030dd776763d1664d1a3f52fd1fd0c7e8,4,3,1,Document,NULL,NULL,0,NULL,0
72c6c1a6060e020d2f8cad999374b6221a27ec4a,409f9e0030dd776763d1664d1a3f52fd1fd0c7e8,4,3,1,Document,NULL,NULL,0,NULL,0
409f9e0030dd776763d1664d1a3f52fd1fd0c7e8,70ffcf60fcffcb600857f41e881f345616b3f50a,4,2,2,Document,ISSUE,NULL,0,NULL,0
70ffcf60fcffcb600857f41e881f345616b3f50a,c3f2d09a0e67e868449e4d53301dfdc819004032,56,26,30,Document,NULL,NULL,0,NULL,0
c3f2d09a0e67e868449e4d53301dfdc819004032,7fae0259cf3af7fd19d340c87255377fd5add226,6,1,5,#,NULL,NULL,6,NULL,1
7fae0259cf3af7fd19d340c87255377fd5add226,961d3ca27422145493c042eac7f0acc962697581,17,17,0,Document,NULL,NULL,0,NULL,0
961d3ca27422145493c042eac7f0acc962697581,58eda659d44a2e9d5e022fd23cc0f65bad7f7d82,8,4,4,#,NULL,NULL,8,NULL,1
bbdc91d883c2bfc4778b4346a67a3898b446bfce,58eda659d44a2e9d5e022fd23cc0f65bad7f7d82,8,4,4,Normal,NULL,NULL,8,NULL,1
35973b9a6e8514034f1a3350fce3f55744f11911,58eda659d44a2e9d5e022fd23cc0f65bad7f7d82,17,17,0,Document,NULL,NULL,0,NULL,0
58eda659d44a2e9d5e022fd23cc0f65bad7f7d82,e6684046254fe0d8adc57e1e32734294adffaee9,31,23,8,Document,NULL,NULL,22,NULL,3
37fb6264dbc95f388231ef4fa289ccc948cc421d,e6684046254fe0d8adc57e1e32734294adffaee9,6,1,5,Normal,NULL,NULL,6,NULL,1
3a98a93d906c5e42f63c14e1b69c134a7b3a54aa,21d4c1bd2d0a2d69b8c32653870cd63bf0ca0eae,8,5,3,Normal,NULL,NULL,8,NULL,1
21d4c1bd2d0a2d69b8c32653870cd63bf0ca0eae,e6684046254fe0d8adc57e1e32734294adffaee9,23,18,5,Document,NULL,NULL,14,NULL,2
e6684046254fe0d8adc57e1e32734294adffaee9,146d7cbe765fef802218767d65b390425d33df05,2,1,1,#,NULL,NULL,2,NULL,1
860edd6e1e05428fd103589de5f44c2e7eec564f,146d7cbe765fef802218767d65b390425d33df05,2,1,1,fix #,ISSUE,NULL,2,NULL,1
146d7cbe765fef802218767d65b390425d33df05,381a39e4923838257e247d4765ca39f9c10c8f7d,2,1,1,#,NULL,NULL,2,NULL,1
7cee0f01a6ade389b51165f8e4c4bdbc67fe0789,381a39e4923838257e247d4765ca39f9c10c8f7d,2,1,1,Normal,NULL,NULL,2,NULL,1
381a39e4923838257e247d4765ca39f9c10c8f7d,82428fdb3170e397bfa2569555d120593f188132,19,4,15,#,NULL,NULL,19,NULL,2
82428fdb3170e397bfa2569555d120593f188132,2692c2ddc2f948dfc79a8fc38c0ecf1f178946bc,15,9,6,fix #,ISSUE,NULL,15,NULL,1
9d3b70ef1eba31979cd8b3e5a032a5473c3d37d1,2692c2ddc2f948dfc79a8fc38c0ecf1f178946bc,15,9,6,Normal,NULL,NULL,15,NULL,1
b9b2fdc162dd26b7e23029ed7b9414738f8cd614,2692c2ddc2f948dfc79a8fc38c0ecf1f178946bc,19,4,15,Normal,NULL,NULL,19,NULL,2
2692c2ddc2f948dfc79a8fc38c0ecf1f178946bc,f4b57d849044393f4d95a9a45babfebf90faf662,18,18,0,Document,NULL,NULL,0,NULL,0
90239982ffc66037db6bd04493beb5842a2e6f97,f4b57d849044393f4d95a9a45babfebf90faf662,18,18,0,Document,NULL,NULL,0,NULL,0
f4b57d849044393f4d95a9a45babfebf90faf662,5c9507bc837591ede1d4bc426a701f6117708420,4,4,0,Document,NULL,NULL,0,NULL,0
5c9507bc837591ede1d4bc426a701f6117708420,93500247a736ba7bf6c4c1739cfab4e6495344b4,2,2,0,Document,NULL,NULL,0,NULL,0
ecb505b1146dd4ef498884794d1f3b1a5c149bb8,93500247a736ba7bf6c4c1739cfab4e6495344b4,2,2,0,Document,NULL,NULL,0,NULL,0
1f0b739891192e2ac8fd934cc27d9c1abe9233ff,93500247a736ba7bf6c4c1739cfab4e6495344b4,4,4,0,Document,NULL,NULL,0,NULL,0
93500247a736ba7bf6c4c1739cfab4e6495344b4,6a032ceaee086cd19391d6d492849a2444e0c0e4,96,48,48,Document,NULL,NULL,0,NULL,0
6a032ceaee086cd19391d6d492849a2444e0c0e4,b0bdfbc0db601ea4cc6cfcb243a657396c3e0f82,7,5,2,#,NULL,NULL,6,NULL,2
ac169b67d88c81a403721aed4d587d9a8af6f9e4,b0bdfbc0db601ea4cc6cfcb243a657396c3e0f82,7,5,2,Normal,NULL,NULL,6,NULL,2
c79ff4e0e0566abc7d889e6b414577ce483a9ad3,b0bdfbc0db601ea4cc6cfcb243a657396c3e0f82,96,48,48,Document,NULL,NULL,0,NULL,0
b0bdfbc0db601ea4cc6cfcb243a657396c3e0f82,9855bdf97ab6bb44fe220e7134dcdaf716242abf,10,8,2,Normal,NULL,NULL,2,NULL,1
9855bdf97ab6bb44fe220e7134dcdaf716242abf,cdeb0fde8f69d7a40ccb6c4f546ff1c4507b9408,125,119,6,#,NULL,NULL,124,NULL,2
cdeb0fde8f69d7a40ccb6c4f546ff1c4507b9408,9862b6024985d67214dd5dd93c3b347e5b2b718c,315,239,76,#,NULL,NULL,188,NULL,5
d079c86ebbfd84756c047441f19d1b156e51d32e,9862b6024985d67214dd5dd93c3b347e5b2b718c,315,239,76,Normal,NULL,NULL,188,NULL,5
9862b6024985d67214dd5dd93c3b347e5b2b718c,7972f661340ea2e7b8cb38016d4aab094ff655d6,44,37,7,#,NULL,NULL,44,NULL,4
7972f661340ea2e7b8cb38016d4aab094ff655d6,347214405004d78ca64e09c243fb5590f03f04d7,2,1,1,Document,NULL,NULL,0,NULL,0
347214405004d78ca64e09c243fb5590f03f04d7,f084c46eb460777270d3ef4394dc66b48e1730e2,6,3,3,Document,NULL,NULL,0,NULL,0
f084c46eb460777270d3ef4394dc66b48e1730e2,b72ea42e61a143c0bc18e71d4d24e1312bba0bef,32,32,0,#,NULL,NULL,32,NULL,1
6523c912e2a4566500b095c679e411bca6723e95,b72ea42e61a143c0bc18e71d4d24e1312bba0bef,2,1,1,Document,NULL,NULL,0,NULL,0
b72ea42e61a143c0bc18e71d4d24e1312bba0bef,1d070d109258f15849fd006c1998665462d7f9cf,150,124,26,Normal,NULL,NULL,150,NULL,3
12df09400e3cef244b645a157fbc7c2bc6216108,1d070d109258f15849fd006c1998665462d7f9cf,150,124,26,Normal,NULL,NULL,150,NULL,3
1d070d109258f15849fd006c1998665462d7f9cf,6b0109a0b388ec7ce6892326d1819beee1d9008e,4,2,2,#,NULL,NULL,0,NULL,0
6b0109a0b388ec7ce6892326d1819beee1d9008e,c7251d43c7cf12904b03b96ca661e6fee8469e5d,4,2,2,#,NULL,NULL,4,NULL,1
c7251d43c7cf12904b03b96ca661e6fee8469e5d,00c989d5f1af4bed64e53d805987bc2d6389b3cb,31,29,2,Normal,NULL,NULL,29,NULL,3
eb8f513dfe025dcff322127c0878e19868245c77,00c989d5f1af4bed64e53d805987bc2d6389b3cb,31,29,2,Normal,NULL,NULL,29,NULL,3
00c989d5f1af4bed64e53d805987bc2d6389b3cb,3454a80945dac6c987733764c79c59716d7d1170,1,1,0,Document,NULL,NULL,0,NULL,0
3454a80945dac6c987733764c79c59716d7d1170,71b6fbcd3d4c48f2391e770ec11f20fa9a82a8ea,20,10,10,Document,NULL,NULL,0,NULL,0
7346eb13e328d7e73c26bd97d09e9770965e4943,d36c27529f83be9a844efb552dcd6e0ef7897520,12,8,4,Document,NULL,NULL,0,NULL,0
016cad6909ccca1a3831b6dde1a6f0daf53d79e5,71b6fbcd3d4c48f2391e770ec11f20fa9a82a8ea,32,32,0,Normal,NULL,NULL,32,NULL,1
d36c27529f83be9a844efb552dcd6e0ef7897520,71b6fbcd3d4c48f2391e770ec11f20fa9a82a8ea,26,11,15,Document,NULL,NULL,0,NULL,0
71b6fbcd3d4c48f2391e770ec11f20fa9a82a8ea,80f3e7564c7e1299fa0859afaf8874d6d5afed06,3,2,1,Document,NULL,NULL,0,NULL,0
9b68b928fca4c7408558e964aeed0f6a478ff262,80f3e7564c7e1299fa0859afaf8874d6d5afed06,3,2,1,Document,NULL,NULL,0,NULL,0
