df52f46b13891acf6298a6a783d7f024ccd9ab21,9614552ebaca1729e82524b70ea14304f1dc5a35,17,12,5,Comment,NULL,NULL,13,NULL,1
9614552ebaca1729e82524b70ea14304f1dc5a35,b0db625cab7ef9fb2791504710a3b912ffc2ee33,1,1,0,Document,NULL,NULL,0,NULL,0
b0db625cab7ef9fb2791504710a3b912ffc2ee33,f87b1525220254f6b1ad60ff6f5a6fa3ae5a8bd0,1,1,0,fix #,ISSUE,NULL,1,NULL,1
f87b1525220254f6b1ad60ff6f5a6fa3ae5a8bd0,201d589714c6ef7ff40c87140818a2208b8686b7,67,25,42,Comment,ISSUE,NULL,67,NULL,1
201d589714c6ef7ff40c87140818a2208b8686b7,a9add1ce63089f6e16e5f3c91cda101337153987,73,54,19,Normal,NULL,NULL,73,NULL,1
a9add1ce63089f6e16e5f3c91cda101337153987,eaae754211dbc92e583e24666253b62c2f5d0e1d,3,0,3,Normal,NULL,NULL,3,NULL,1
eaae754211dbc92e583e24666253b62c2f5d0e1d,33874073dc3275a7d99e20c9986d39998328b62f,15,1,14,Normal,NULL,NULL,15,NULL,1
33874073dc3275a7d99e20c9986d39998328b62f,89d03d5cca8b9c52e359702eb58a7f4e87d5c153,116,92,24,Comment,ISSUE,BUG,116,NULL,1
89d03d5cca8b9c52e359702eb58a7f4e87d5c153,56dff3a0803de0450ea242dd0757d2f51d9eb75a,8,4,4,Normal,NULL,NULL,4,NULL,1
56dff3a0803de0450ea242dd0757d2f51d9eb75a,55be2f072276de336b30ecee418bb21d776243f0,71,66,5,fix,ISSUE,BUG,71,NULL,1
55be2f072276de336b30ecee418bb21d776243f0,5418bb19ffb9b39580633ad9468bcc0fdf9b5002,9,8,1,fix,NULL,NULL,9,NULL,1
9fd3ba871b7d3bb88fb994e8f144218c6d9afb32,5418bb19ffb9b39580633ad9468bcc0fdf9b5002,9,8,1,fix,NULL,NULL,9,NULL,1
5418bb19ffb9b39580633ad9468bcc0fdf9b5002,497381dc3d4031bfb30de6027ea85bfded77e4f2,4,4,0,Normal,NULL,NULL,0,NULL,0
497381dc3d4031bfb30de6027ea85bfded77e4f2,23e7cdcee8af94f54d4db0edaabc86954e2b736f,6,4,2,Comment,NULL,NULL,6,NULL,1
