0ab09a930dbef781795be4ba50fb35e38e4603b7,cbbfb694a43aace958127bafcb8b99a0d9acde0d,3,2,1,#,NULL,NULL,0,NULL,0
4ff644e126a974132ce2d206632eee00d8fdc1f6,cbbfb694a43aace958127bafcb8b99a0d9acde0d,3,2,1,Normal,NULL,NULL,0,NULL,0
cbbfb694a43aace958127bafcb8b99a0d9acde0d,52e38b3f6c0f96cfcd64a565e2e2af7a8c2759ae,4,3,1,Document,NULL,NULL,4,NULL,1
52e38b3f6c0f96cfcd64a565e2e2af7a8c2759ae,02f9153681d90e5a7dd851e1ecc630f3140ec1f3,8,8,0,Document,NULL,NULL,8,NULL,1
02f9153681d90e5a7dd851e1ecc630f3140ec1f3,23a0a0091c0543f7b970f3e085377f571f0e110e,5,5,0,fix #,ISSUE,NULL,5,NULL,1
c2ff4b596876476b28f813daa6dacaff776a85a4,23a0a0091c0543f7b970f3e085377f571f0e110e,5,5,0,Comment,NULL,NULL,5,NULL,1
23a0a0091c0543f7b970f3e085377f571f0e110e,1ba7d5f14d0f340c472839666cc4467276411db6,2454,346,2108,#,NULL,NULL,34,NULL,1
34c2d6002d0b089aae40a1545688f9e198ce41dc,bf14ca081e08edd3a63b405734e02387ba244a1b,21,13,8,Normal,NULL,NULL,21,NULL,1
bf14ca081e08edd3a63b405734e02387ba244a1b,88ba29c9dd1884c5c46d77ff0e50f6742cbe5ea9,2,1,1,fix,NULL,NULL,2,NULL,1
88ba29c9dd1884c5c46d77ff0e50f6742cbe5ea9,1ba7d5f14d0f340c472839666cc4467276411db6,2445,339,2106,Normal,NULL,NULL,25,NULL,1
1ba7d5f14d0f340c472839666cc4467276411db6,0954b5859c06d50d8f6aeefe1064950641c58c2a,2,1,1,Normal,NULL,NULL,2,NULL,1
0954b5859c06d50d8f6aeefe1064950641c58c2a,768aa0a34cf9bbec612e3e20970bac9ffa525942,1,1,0,#,NULL,NULL,0,NULL,0
a6dbbe46f82b3f7262b7cbb0dc9276b0b2d663ce,768aa0a34cf9bbec612e3e20970bac9ffa525942,1,1,0,Normal,NULL,NULL,0,NULL,0
768aa0a34cf9bbec612e3e20970bac9ffa525942,bf71a21f9b229796709b2e1f7ee182851f852561,2,1,1,Document,NULL,NULL,2,NULL,1
9525f1708a4877b9f5644530c9d4d99c3be352ca,bf71a21f9b229796709b2e1f7ee182851f852561,2,1,1,Document,NULL,NULL,2,NULL,1
bf71a21f9b229796709b2e1f7ee182851f852561,a732c23f1d2b0fb4c6a593aafe82827a1953eb1b,3,2,1,Normal,NULL,NULL,0,NULL,0
a732c23f1d2b0fb4c6a593aafe82827a1953eb1b,4233ffb6cbd4538c4184e6d1b31d0bd88a08121f,3,2,1,#,NULL,NULL,0,NULL,0
21c9991346201e189de813a1d1bc7ac6d6010bf7,4233ffb6cbd4538c4184e6d1b31d0bd88a08121f,3,2,1,Normal,NULL,NULL,0,NULL,0
4233ffb6cbd4538c4184e6d1b31d0bd88a08121f,245a8a5baf477dbf43d793d524e80293438cf96f,8,7,1,Normal,NULL,NULL,0,NULL,0
245a8a5baf477dbf43d793d524e80293438cf96f,167755b7de7df9d7f223eddae4d9718a28699f80,30,23,7,fix #,ISSUE,NULL,11,NULL,2
