e15581e787722a6e332e7de79c706b633fb07403,288d818e69ce14acc2509dc6c503eae3ddd25460,2,1,1,Document,NULL,NULL,2,NULL,1
288d818e69ce14acc2509dc6c503eae3ddd25460,d084ac72c2c6445cff049d93050cc327d0ecc871,6,3,3,Normal,NULL,NULL,6,NULL,2
d084ac72c2c6445cff049d93050cc327d0ecc871,29aa0bc4e5a2c932978aad598b30e8b6002d69f2,8,4,4,Document,NULL,NULL,8,NULL,1
51a1462af10e06973e02e5cb863be66bbadd7b84,29aa0bc4e5a2c932978aad598b30e8b6002d69f2,8,4,4,Document,NULL,NULL,8,NULL,1
29aa0bc4e5a2c932978aad598b30e8b6002d69f2,8694e87e0179e730439126f4c1fe7f495fe831be,58,32,26,Document,NULL,NULL,48,NULL,2
8694e87e0179e730439126f4c1fe7f495fe831be,163bc6d04697e1c5fde906d800f098cc1606820f,2,1,1,Normal,NULL,NULL,2,NULL,1
163bc6d04697e1c5fde906d800f098cc1606820f,bae8586fa0b742f21ca3e3fd54b7eab5339a14c4,54,50,4,Normal,NULL,NULL,10,NULL,2
bae8586fa0b742f21ca3e3fd54b7eab5339a14c4,50be8ad7d0559b454935a6fe03b3f85ab3feb280,0,0,0,Normal,NULL,NULL,0,NULL,0
50be8ad7d0559b454935a6fe03b3f85ab3feb280,32b9bc667d0a4ef9fbf36b34fb050410093f08c2,60,53,7,Normal,NULL,NULL,16,NULL,2
32b9bc667d0a4ef9fbf36b34fb050410093f08c2,a0d64897842f7af60651b2264730684631c37a3f,22,22,0,Normal,NULL,NULL,0,NULL,0
a0d64897842f7af60651b2264730684631c37a3f,c71d1e94bca1e9ab5f2dd2b35dbfcec236a6e897,1,1,0,Document,NULL,NULL,1,NULL,1
c71d1e94bca1e9ab5f2dd2b35dbfcec236a6e897,db7069d8d33f1f91744bfc4b6894e7132cc6e134,49,25,24,Normal,NULL,NULL,49,NULL,1
