2256473dcde21c74b94906407e559b2ef5b0b74e,168cf655a8e0e7b88a1d9c645c98e309e3e6c95a,25,23,2,fix #,ISSUE,NULL,25,NULL,2
168cf655a8e0e7b88a1d9c645c98e309e3e6c95a,3478687589d57c4569304484cd44d4cd0320eee6,2,2,0,#,NULL,NULL,2,NULL,1
3478687589d57c4569304484cd44d4cd0320eee6,3fcdee276edb126193c2c8ebcf529cbd5bed3b31,59,47,12,#,NULL,NULL,59,NULL,2
3fcdee276edb126193c2c8ebcf529cbd5bed3b31,7b33cc01b8164e39ec4bcfe80b5272d05d91dfd1,365,352,13,fix #,ISSUE,BUG,89,NULL,4
1e4f389bae7c673f6da9a03e1cad3dabe82803a6,6cc369da1833ff0ccf8e0611973c1e55d241eb24,327,327,0,Normal,NULL,NULL,51,NULL,1
6cc369da1833ff0ccf8e0611973c1e55d241eb24,450c233cf9a67d6ea06cfebba4b04309413da2e9,36,24,12,fix,NULL,NULL,36,NULL,3
450c233cf9a67d6ea06cfebba4b04309413da2e9,7b33cc01b8164e39ec4bcfe80b5272d05d91dfd1,2,1,1,Normal,NULL,NULL,2,NULL,1
7b33cc01b8164e39ec4bcfe80b5272d05d91dfd1,cb2c27b79ee9390d8857f3a0c5354ab6dec25ee4,31,16,15,fix #,ISSUE,NULL,31,NULL,1
bcd8ff77eb5a585f8b46223f05abbd9eb8abf017,4667e9adcdf63074aca065fa2e9c91137cf0368f,10,5,5,Normal,NULL,NULL,10,NULL,1
4667e9adcdf63074aca065fa2e9c91137cf0368f,cb2c27b79ee9390d8857f3a0c5354ab6dec25ee4,31,16,15,Normal,ISSUE,NULL,31,NULL,1
cb2c27b79ee9390d8857f3a0c5354ab6dec25ee4,26512fd4587efbd498f6f69293c068cda5bfda3e,4,3,1,Normal,NULL,NULL,2,NULL,1
26512fd4587efbd498f6f69293c068cda5bfda3e,4eb4d87e0fc48fde1b10995a6505016857cb45a9,2,1,1,Normal,NULL,NULL,2,NULL,1
4eb4d87e0fc48fde1b10995a6505016857cb45a9,cbecc851883e9bade246bba20ceada12254ad1fa,15,8,7,#,ISSUE,NULL,15,NULL,1
cbecc851883e9bade246bba20ceada12254ad1fa,52b054e50c3a141a428d705b527724775f3b3af1,13,7,6,#,ISSUE,NULL,13,NULL,1
52b054e50c3a141a428d705b527724775f3b3af1,2ecd8efaff6789c1197ce3dc74972695093417c7,3,3,0,fix #,ISSUE,NULL,3,NULL,1
2ecd8efaff6789c1197ce3dc74972695093417c7,9f400e65f9f3ada02ecd69f6c3ea3d9107059081,6,3,3,#,NULL,NULL,6,NULL,3
9f400e65f9f3ada02ecd69f6c3ea3d9107059081,f10856e249ba0997f8d41a60829465f0fc3e6da7,1,1,0,#,NULL,NULL,1,NULL,1
