62870a1b1fbd1b61158b5089655475912f2aa32c,00042264b54a4c3db8275b3a0e910d07afd0d27d,13,7,6,Normal,NULL,NULL,0,NULL,0
00042264b54a4c3db8275b3a0e910d07afd0d27d,5ddd8b61244f4350a25e2728813b1ac4c98685da,16,8,8,Normal,NULL,NULL,0,NULL,0
5ddd8b61244f4350a25e2728813b1ac4c98685da,d69ff0295b7075c9e49e66454271c6c563750fbc,75,69,6,Document,NULL,NULL,41,NULL,1
d69ff0295b7075c9e49e66454271c6c563750fbc,043d883a0f38a1a481caeb1db318a36d5c5ff8dd,12,6,6,Normal,NULL,NULL,0,NULL,0
043d883a0f38a1a481caeb1db318a36d5c5ff8dd,f9eb39d29ea057b56e270263fa26f76e0bf3e77a,4,2,2,Normal,NULL,NULL,0,NULL,0
f9eb39d29ea057b56e270263fa26f76e0bf3e77a,9d72605527ff823b034104bd098205f983a7193d,8,3,5,Document,NULL,NULL,0,NULL,0
9d72605527ff823b034104bd098205f983a7193d,16f508165360eaeeb0c31ca04be93b62dd7b8958,14,7,7,Normal,NULL,NULL,0,NULL,0
16f508165360eaeeb0c31ca04be93b62dd7b8958,a02a1ff4fbcb688dff742f9a9f8bca3c7c09b561,2,1,1,Document,NULL,NULL,0,NULL,0
a02a1ff4fbcb688dff742f9a9f8bca3c7c09b561,9f68ae53fb92fa25458ef15f8ee86d37b05d783c,0,0,0,Normal,NULL,NULL,0,NULL,0
9f68ae53fb92fa25458ef15f8ee86d37b05d783c,3a4aca1040c0d37dfd6f0edd189dba80f58df16a,16,5,11,Document,NULL,NULL,10,NULL,1
3a4aca1040c0d37dfd6f0edd189dba80f58df16a,fa1225adbe24ccea689f1ee5d32cdd911df7af00,8,4,4,Normal,NULL,NULL,0,NULL,0
fa1225adbe24ccea689f1ee5d32cdd911df7af00,4dfeabfbd083e06d97c7d5ac851a00b8c0ebc792,2,2,0,Normal,NULL,NULL,0,NULL,0
4dfeabfbd083e06d97c7d5ac851a00b8c0ebc792,cf67574cb7444f6ac3fd5e5910640d6272f68741,11,8,3,Document,NULL,NULL,0,NULL,0
cf67574cb7444f6ac3fd5e5910640d6272f68741,857364219f15bd9b5c3013e9eca7e7679d22db08,4,4,0,Document,NULL,NULL,0,NULL,0
857364219f15bd9b5c3013e9eca7e7679d22db08,6678cdb0d3d6b255fadf68cfcab18ce5072c1aad,1517,1517,0,Document,NULL,NULL,538,NULL,4
6678cdb0d3d6b255fadf68cfcab18ce5072c1aad,null,214,214,0,Normal,NULL,NULL,0,NULL,0
