85dae289bdc6903b651f35fe1010d387d78ff90f,23839f740ee1ec2025827452408de45f7bb6c754,4,2,2,Document,NULL,NULL,0,NULL,0
23839f740ee1ec2025827452408de45f7bb6c754,26c0588e1c3098ec469f81d8171304336711bb3a,2,2,0,Document,NULL,NULL,0,NULL,0
26c0588e1c3098ec469f81d8171304336711bb3a,6dd0e09f79cb53fdfa11851ec2afbf0c1664c20c,2,1,1,Document,NULL,NULL,0,NULL,0
642ce1c298acbd637aa3375084eb7a105881daeb,6dd0e09f79cb53fdfa11851ec2afbf0c1664c20c,2,1,1,Document,NULL,NULL,0,NULL,0
6dd0e09f79cb53fdfa11851ec2afbf0c1664c20c,f4309c4bc85a8eb470ba65703ef333432ebdb4c2,2,1,1,Document,NULL,NULL,0,NULL,0
f4309c4bc85a8eb470ba65703ef333432ebdb4c2,3d878f673337ee05bd3cd3b98d3389b47783997e,2,1,1,Document,ISSUE,NULL,0,NULL,0
ab7e2d2cc09fcb357701fe5d5ee4067ae2c542c6,3d878f673337ee05bd3cd3b98d3389b47783997e,2,1,1,Document,NULL,NULL,0,NULL,0
3d878f673337ee05bd3cd3b98d3389b47783997e,d6c972191da3f22531e59fb8775e870f9cf15994,4,2,2,Normal,NULL,NULL,0,NULL,0
d6c972191da3f22531e59fb8775e870f9cf15994,1a596004225564264c95f19464714fbdd092979c,2,1,1,Document,ISSUE,NULL,0,NULL,0
1a596004225564264c95f19464714fbdd092979c,e204c0492d167f633b5b7e4dd46ee7316e07088a,32,32,0,#,NULL,NULL,32,NULL,1
97e248905f238c32bef3779f425274fbd1b969a0,e204c0492d167f633b5b7e4dd46ee7316e07088a,32,32,0,Normal,NULL,NULL,32,NULL,1
e204c0492d167f633b5b7e4dd46ee7316e07088a,eca818f92634e0a079ee9c310c49d650572b4035,2,1,1,Document,NULL,NULL,0,NULL,0
995fc00ec5e09f909d508c92a7302461cb13c290,eca818f92634e0a079ee9c310c49d650572b4035,2,1,1,Document,NULL,NULL,0,NULL,0
