40fcba5edb0f54f09e33a193a0ffefb5668ca694,e4d74e2778ca283330460d893a0923820a74df66,24,12,12,Normal,NULL,NULL,24,NULL,10
e4d74e2778ca283330460d893a0923820a74df66,3ef1d0c73373000bf65851c7afe9c68e707e4a97,80,32,48,Normal,NULL,NULL,80,NULL,2
3ef1d0c73373000bf65851c7afe9c68e707e4a97,3962260b7d398d75ce456dbb08a85ae8fcecfd28,79,79,0,Normal,NULL,NULL,79,NULL,2
3962260b7d398d75ce456dbb08a85ae8fcecfd28,0ee79a378ad9536cfb580187c9a30a0463ad5d8b,1,1,0,#,NULL,NULL,0,NULL,0
0ee79a378ad9536cfb580187c9a30a0463ad5d8b,79a51069e5c08afe7bf15bca7fcdf44fd0d93eb6,2,1,1,#,NULL,NULL,2,NULL,1
79a51069e5c08afe7bf15bca7fcdf44fd0d93eb6,a9a346535bd855f4dd01aa32e54345cc741769c4,98,32,66,#,NULL,NULL,98,NULL,1
a9a346535bd855f4dd01aa32e54345cc741769c4,89beedd31f8a00a811787b651a506001833da0e1,71,71,0,#,NULL,NULL,71,NULL,1
89beedd31f8a00a811787b651a506001833da0e1,e109f1ff438f82305d91bb49944a616c53abc9bd,47,15,32,Format,NULL,NULL,47,NULL,1
e109f1ff438f82305d91bb49944a616c53abc9bd,d23028a8fb3784735c11853f0d4144d8bad37ba0,39,28,11,fix #,ISSUE,NULL,39,NULL,1
d23028a8fb3784735c11853f0d4144d8bad37ba0,6214611a4a01674d1f3cd5434d5ee4494110bd91,90,45,45,Format,NULL,NULL,90,NULL,1
6214611a4a01674d1f3cd5434d5ee4494110bd91,173087816710dc59a60a4cc81c316bb04dfa7d85,39,22,17,Normal,NULL,NULL,39,NULL,1
173087816710dc59a60a4cc81c316bb04dfa7d85,689cd458a67f87c9c9537191f017a0082fa17bc9,10,5,5,Normal,NULL,NULL,2,NULL,1
689cd458a67f87c9c9537191f017a0082fa17bc9,6b9466de2f3f8bcaaf360a60625221c4bd7a50cc,13,13,0,Normal,NULL,NULL,0,NULL,0
6b9466de2f3f8bcaaf360a60625221c4bd7a50cc,61568e50cf999e334336ad9c2c6bbd62864aa3fc,126,112,14,fix #,ISSUE,NULL,126,NULL,1
61568e50cf999e334336ad9c2c6bbd62864aa3fc,364a69e8c66f2259f21d2d67a0e766f0180cd217,16,16,0,#,NULL,NULL,16,NULL,1
364a69e8c66f2259f21d2d67a0e766f0180cd217,6240925b4021a755a9deb9c4707ee5cabcb63c2f,12,10,2,Comment,NULL,NULL,12,NULL,1
6240925b4021a755a9deb9c4707ee5cabcb63c2f,964744af952fc372e961a4b6b4b0f3ed6172a83f,2,1,1,Normal,NULL,NULL,2,NULL,1
964744af952fc372e961a4b6b4b0f3ed6172a83f,1af959ef9f8936a8e211f692a2da1a69e0076962,2,2,0,Format,NULL,NULL,2,NULL,1
1af959ef9f8936a8e211f692a2da1a69e0076962,a206ef62df7e45992ebb26bf41f86c01d904fe75,2,1,1,#,NULL,NULL,2,NULL,1
a206ef62df7e45992ebb26bf41f86c01d904fe75,3f2ce6896acfd487ce915788255ddee1e04794b3,54,47,7,fix #,ISSUE,NULL,54,NULL,1
