2986f71025b046a1e66b4f4f2b8e5db549fab1fc,99acefaa01e237aee7d00ef49d53e7b2936aabe8,2,1,1,Document,ISSUE,NULL,0,NULL,0
99acefaa01e237aee7d00ef49d53e7b2936aabe8,aecb070eb2bbc9ec4890de77cdbb6f9077b994df,12,8,4,Document,NULL,NULL,0,NULL,0
aecb070eb2bbc9ec4890de77cdbb6f9077b994df,424c3465aded9d84b9518b6c98f523c1b40b577c,0,0,0,#,NULL,NULL,0,NULL,0
424c3465aded9d84b9518b6c98f523c1b40b577c,32a537b1ecb358cb4ca2ff997938c58f78afaffc,2,1,1,Document,NULL,NULL,0,NULL,0
32a537b1ecb358cb4ca2ff997938c58f78afaffc,8a263f99257922b8fc49dabc325748a01c00139d,2,1,1,Document,NULL,NULL,0,NULL,0
8a263f99257922b8fc49dabc325748a01c00139d,15fe159b4837ed30c49520bbf28f06a1b8067c48,13,13,0,Document,NULL,NULL,0,NULL,0
15fe159b4837ed30c49520bbf28f06a1b8067c48,7ac68aa090ac0dec588dfdbb024cd8970e56a640,0,0,0,#,NULL,NULL,0,NULL,0
7f6d52e9fe0b89de5aaea337b3df3f46988cc71e,8fcd565377992e94c36c9ebd1ac25ac63397daf0,0,0,0,Normal,NULL,NULL,0,NULL,0
8fcd565377992e94c36c9ebd1ac25ac63397daf0,d84d3f52fb4163b753850abc7497c92c855852ad,0,0,0,Normal,NULL,NULL,0,NULL,0
d84d3f52fb4163b753850abc7497c92c855852ad,9d4bec434e216c3716dfc8849bab3969d814b568,0,0,0,Normal,NULL,NULL,0,NULL,0
9d4bec434e216c3716dfc8849bab3969d814b568,3544e62d7b66eefa63a879ff933b983035e12e27,0,0,0,Normal,NULL,NULL,0,NULL,0
3544e62d7b66eefa63a879ff933b983035e12e27,1f7d78ba3e3d4623d31588520e8a9231053b1e2b,0,0,0,Normal,NULL,NULL,0,NULL,0
1f7d78ba3e3d4623d31588520e8a9231053b1e2b,0c3a785a8d5ccf02135460ca48cbb7811495c715,0,0,0,Normal,NULL,NULL,0,NULL,0
0c3a785a8d5ccf02135460ca48cbb7811495c715,f8f32e91f2e641d36a1a97cd623c28b5a0f66df0,0,0,0,Normal,NULL,NULL,0,NULL,0
f8f32e91f2e641d36a1a97cd623c28b5a0f66df0,408a3f4aa5c1b197eb6e7581fd394724802ae19a,0,0,0,Normal,NULL,NULL,0,NULL,0
408a3f4aa5c1b197eb6e7581fd394724802ae19a,9a8a2fb47aac82960c9735b4e1c069c402c6a601,0,0,0,Normal,NULL,NULL,0,NULL,0
9a8a2fb47aac82960c9735b4e1c069c402c6a601,7ac68aa090ac0dec588dfdbb024cd8970e56a640,0,0,0,Normal,NULL,NULL,0,NULL,0
7ac68aa090ac0dec588dfdbb024cd8970e56a640,4d30304ef2967909bb4c6da141739fd6609452b5,21,11,10,Document,NULL,NULL,0,NULL,0
591fa4f6a2f9e4651239e2f737f5db3eee3a62db,8fc20e606d643124187b9ff165aacb32b3e58cc6,4,2,2,Document,NULL,NULL,0,NULL,0
8fc20e606d643124187b9ff165aacb32b3e58cc6,d40ba34d64e9ced0ab76dcf8fcccfa1473adade9,8,4,4,Document,NULL,NULL,0,NULL,0
d40ba34d64e9ced0ab76dcf8fcccfa1473adade9,4d30304ef2967909bb4c6da141739fd6609452b5,9,5,4,Document,NULL,NULL,0,NULL,0
4d30304ef2967909bb4c6da141739fd6609452b5,b9acf6a0631dee95ea7c258dbe5823ba56600485,2,2,0,Document,NULL,NULL,0,NULL,0
b9acf6a0631dee95ea7c258dbe5823ba56600485,53896a0fdde34c082b14a07219b50a4f948bbad3,2,1,1,Document,NULL,NULL,0,NULL,0
53896a0fdde34c082b14a07219b50a4f948bbad3,3021a3aed39ffbd083253739c126f3fb2917f078,29,29,0,#,NULL,NULL,0,NULL,0
ea461bf23a07f3f5a601fd36ddb63c7160d56661,619b5c97c106f4fd757be853ae82b2c3b665ce53,5,1,4,Document,NULL,NULL,0,NULL,0
619b5c97c106f4fd757be853ae82b2c3b665ce53,3021a3aed39ffbd083253739c126f3fb2917f078,5,4,1,Document,NULL,NULL,0,NULL,0
3021a3aed39ffbd083253739c126f3fb2917f078,0c8be40660b7ed7262ad1073e2ea794d9d1cbb6d,4,2,2,Document,ISSUE,NULL,0,NULL,0
0c8be40660b7ed7262ad1073e2ea794d9d1cbb6d,ae13db3b6cdc6d84d53ea37e014831e4eb27c240,4,4,0,Document,NULL,NULL,0,NULL,0
ae13db3b6cdc6d84d53ea37e014831e4eb27c240,40b5be2d9ce33e7beebacfbd330bfae977dbfcaa,2,1,1,Document,ISSUE,NULL,0,NULL,0
40b5be2d9ce33e7beebacfbd330bfae977dbfcaa,f1ae855ad0611c160373de5d0c055e76ad2b5575,1,1,0,Document,NULL,NULL,0,NULL,0
f1ae855ad0611c160373de5d0c055e76ad2b5575,e417324830eb56cbe9c07b44399a0efcb6e95d63,2,1,1,Document,ISSUE,NULL,0,NULL,0
e417324830eb56cbe9c07b44399a0efcb6e95d63,eaed5dd016ebc0d2184207760e7f744e8a7f6320,70,35,35,Document,ISSUE,NULL,0,NULL,0
eaed5dd016ebc0d2184207760e7f744e8a7f6320,5fa4136b58d359f17eb8fda32d586f2a90ef5534,6,3,3,Document,NULL,NULL,0,NULL,0
5fa4136b58d359f17eb8fda32d586f2a90ef5534,390d0d5b66865ddb64958f55ea1914f852160e78,1,1,0,Document,NULL,NULL,0,NULL,0
390d0d5b66865ddb64958f55ea1914f852160e78,a071e4abc75d8b7fdb972a72bc564af0101f3783,4,2,2,Document,NULL,NULL,0,NULL,0
a071e4abc75d8b7fdb972a72bc564af0101f3783,e5df3f5adaa77d021be25f852d43b760d63a76f4,16,8,8,Document,NULL,NULL,0,NULL,0
e5df3f5adaa77d021be25f852d43b760d63a76f4,eb2a6cb43c620fdb7fa610b1bab6beec89c6d2b3,6,3,3,Document,NULL,NULL,0,NULL,0
eb2a6cb43c620fdb7fa610b1bab6beec89c6d2b3,69d4e5a70b45cfe1867c1ccbe2a504cef3d4b90d,2,1,1,Document,ISSUE,NULL,0,NULL,0
