66f8fbd1b718a9b13b1187845854b0b5afbb28b4,7b10ee8d56119c2e6e5aff22fc79f4cd8a0df4c5,30,15,15,#,NULL,NULL,30,NULL,3
7b10ee8d56119c2e6e5aff22fc79f4cd8a0df4c5,312943c6a0cff4a20975065bc01251850af5218c,1,0,1,#,NULL,NULL,0,NULL,0
62a4bcdc713ca591d1b416fb8e07ddb8d1f771f7,312943c6a0cff4a20975065bc01251850af5218c,1,0,1,Normal,NULL,NULL,0,NULL,0
312943c6a0cff4a20975065bc01251850af5218c,61d13846cde40395bc2093ff1f9adeeb86f2dea6,31,27,4,#,NULL,NULL,0,NULL,0
61d13846cde40395bc2093ff1f9adeeb86f2dea6,8e7796a67284bb086c18974cc781bd50bfb1a1f7,2,1,1,fix #,ISSUE,BUG,0,NULL,0
8e7796a67284bb086c18974cc781bd50bfb1a1f7,6fa241453c6964f1839f7c79b4775f8ed5d6ea65,369,252,117,Normal,NULL,NULL,312,NULL,11
6fa241453c6964f1839f7c79b4775f8ed5d6ea65,1f4a84edc271adb8901dfbefaecc33d2c392ae04,104,40,64,Normal,NULL,NULL,98,NULL,1
1f4a84edc271adb8901dfbefaecc33d2c392ae04,6699279d538422b596ccfceef0bcc3d87561e0d0,20,18,2,fix #,ISSUE,BUG,0,NULL,0
6699279d538422b596ccfceef0bcc3d87561e0d0,2a79d7bed9e7532de0ea47edcb070783dfea9a49,3,2,1,Normal,NULL,NULL,3,NULL,1
2a79d7bed9e7532de0ea47edcb070783dfea9a49,fd0291845f76304609cbc8e16df8b6af49c81bc0,1,1,0,Comment,NULL,NULL,0,NULL,0
fd0291845f76304609cbc8e16df8b6af49c81bc0,570a8356e608d2c8af6801c9474dcf076e5335c9,2,1,1,Normal,NULL,NULL,0,NULL,0
570a8356e608d2c8af6801c9474dcf076e5335c9,6289b2b8e4c5333561c2ea69c45fc97b5eeeed73,10,7,3,Comment,NULL,NULL,10,NULL,1
6289b2b8e4c5333561c2ea69c45fc97b5eeeed73,3a4a673b43dab351a8458c28b2bf41a002bedaf2,113,90,23,Normal,NULL,NULL,61,NULL,1
3a4a673b43dab351a8458c28b2bf41a002bedaf2,67b055009db0f56f33e4cd0b7334bb7484dc35be,46,31,15,Normal,NULL,NULL,30,NULL,1
67b055009db0f56f33e4cd0b7334bb7484dc35be,80d9ec379f8b729ac0b13a18ea58da1420dd8504,36,30,6,fix #,ISSUE,BUG,0,NULL,0
80d9ec379f8b729ac0b13a18ea58da1420dd8504,673ffcce00acf1ea8d95b80189e3ef42f7677c1d,25,15,10,Normal,NULL,NULL,25,NULL,1
673ffcce00acf1ea8d95b80189e3ef42f7677c1d,6170346da2b3c47cbd6bf586a5ebfb44c0a50720,35,32,3,#,NULL,NULL,35,NULL,1
6170346da2b3c47cbd6bf586a5ebfb44c0a50720,b00b006c4a520302309fd4fa198e74cd84e9f6d5,76,53,23,Normal,NULL,NULL,76,NULL,18
