43a4f3ec82321e554728b3dca00bf1458b66b8ff,945dc5aeb109dc7c588017f9c31f2aae96fbf35e,10,5,5,Normal,NULL,NULL,10,NULL,1
945dc5aeb109dc7c588017f9c31f2aae96fbf35e,d68a9cf5edd807a2cc8fdeb1295858fbf1d11be2,259,127,132,#,ISSUE,NULL,258,NULL,1
d68a9cf5edd807a2cc8fdeb1295858fbf1d11be2,1995518b0d7f85d61546c68321f3b20276b0bcc9,1766,1246,520,Normal,NULL,NULL,1766,NULL,1
1995518b0d7f85d61546c68321f3b20276b0bcc9,e4c800a242466667124fe76ddf2b90699813bf03,32,17,15,#,NULL,NULL,31,NULL,1
e4c800a242466667124fe76ddf2b90699813bf03,89e6ed6b5a3baa447296bc82f4e2a07174ddb661,4,2,2,fix #,ISSUE,NULL,4,NULL,1
89e6ed6b5a3baa447296bc82f4e2a07174ddb661,7d5648db30ac0f56b943b2bc1f0b9e62a1485b0f,3,2,1,fix #,ISSUE,NULL,2,NULL,1
bbb8190ad47aca26e336c2a0461d18a12d9cf00a,7d5648db30ac0f56b943b2bc1f0b9e62a1485b0f,4,2,2,Normal,NULL,NULL,4,NULL,1
7d5648db30ac0f56b943b2bc1f0b9e62a1485b0f,5cf6f204b777eef73adefdd0e385a50ae5580df1,19,15,4,Normal,NULL,NULL,19,NULL,1
5cf6f204b777eef73adefdd0e385a50ae5580df1,0d010a39a4a4c5435fd07f4ceedc30ec18878d38,11,3,8,Normal,NULL,NULL,11,NULL,7
0d010a39a4a4c5435fd07f4ceedc30ec18878d38,274d9c416b4ea5f177e26107bca2f26bdfa6c839,2,1,1,fix #,ISSUE,NULL,2,NULL,1
b3963bf731d02ee7ae35123fb0427ae63f0e273d,274d9c416b4ea5f177e26107bca2f26bdfa6c839,2,1,1,Normal,NULL,NULL,2,NULL,1
274d9c416b4ea5f177e26107bca2f26bdfa6c839,67f266a5604827787ae221e5f2297dc8b8d2572e,13,5,8,Normal,NULL,NULL,13,NULL,5
67f266a5604827787ae221e5f2297dc8b8d2572e,1a87c13d84f0f67171aa4b014ca9433eaf1dfd38,12,8,4,#,ISSUE,NULL,12,NULL,1
58b7faff4e0c9ba30a96656496ea86fc3d37c01f,13d9eb41db7f20a5d26cac5677b198cc0f11630e,10,5,5,fix #,ISSUE,NULL,10,NULL,5
