1358d6144b5cac95afe6016fe16d182aa9cf7539,02fef3d257259f4c9dd38d62486863bdb871d1df,369,361,8,Normal,NULL,NULL,287,NULL,12
02fef3d257259f4c9dd38d62486863bdb871d1df,392f1a9a8d2ad463357f1e6e2f96cae3e590d9c9,163,132,31,#,ISSUE,NULL,34,NULL,1
392f1a9a8d2ad463357f1e6e2f96cae3e590d9c9,null,0,0,0,null
5874fc99e138a3e43a4a9b8e63286a44d334bbf5,null,0,0,0,null
f81de564fdf972082fc64cdbae83192aa5ec7fba,null,0,0,0,null
4c1b77b57a8175a658bf8feeec3539795ae46832,null,0,0,0,null
be3608832056b7a424ef7b9265f95f19013a4dd2,null,0,0,0,null
cc1414e77a1233ecef4de509d2ee8eb0fea5f353,null,0,0,0,null
04f9cbd2e01e0c51cfd9015d708d2b2ce078f9af,null,0,0,0,null
ec3e99a3fa4f7ec7f820d0e4f7713568375bac14,null,0,0,0,null
aa5aabc5366a068aef5e160f6fcf5f32f0bb3e29,null,0,0,0,null
669d0b323144ab8c014289a3904ddbed81126f03,null,0,0,0,null
f516475a00144d15e8a10708b5be917e83a7f400,null,0,0,0,null
2ec72bcc85b295d216a38f05446673e15077bd78,null,0,0,0,null
4a3947c34501986c33cd4ed4a20efbdb97310fa5,null,0,0,0,null
7a4b195f7df74fc6e0dd40ada248a9099a795176,null,0,0,0,null
15f027aca74ca1bac0f793f1ba889435dab76deb,null,0,0,0,null
f0122605a222756c5647e528ad8ecd9b98960c2d,null,0,0,0,null
f047adc60436b3402d245cf2b9e96b98937ee485,null,0,0,0,null
98ffb563fc8069afa56391e213832c82d3885ceb,null,0,0,0,null
f0d78ff0aac3d0644f29f76875db7c012449c86c,null,0,0,0,null
e78ad76ef79bdd77871b1524361de132f5ab04da,null,0,0,0,null
fd97b1623cbf132acd2c9ac552f594e616bbe28e,null,0,0,0,null
1f987c48d55097947cc8439529e8befbd8b90761,null,0,0,0,null
b79d9173089dc8bfbea26d6d604b8530ed11af34,null,0,0,0,null
50854404cd053903d579ab3d0ce6ed528215e08d,null,0,0,0,null
bf39a852b07fda728f87883fc336f832aada5f6c,null,0,0,0,null
0eacaf1d68d224b1f9409d3a64ce0de1f2701289,null,0,0,0,null
39545fad44ac53b846ef8fe349de24df26dd9e0e,null,0,0,0,null
efc106eab3676266a62e601e81211f35756039f0,null,0,0,0,null
e5f777aeb53f222b5edbe96a3e54ba7fdd3de659,9b217a419d94b5d89342c140f190ad8e04002c5a,4,4,0,Normal,NULL,NULL,4,NULL,2
9b217a419d94b5d89342c140f190ad8e04002c5a,08bc73a8163778b5a306aee9c34b75b34a81843a,8,7,1,Normal,NULL,NULL,8,NULL,2
08bc73a8163778b5a306aee9c34b75b34a81843a,null,0,0,0,null
bbd9969a4ce3bd80e9e2efee13a39ffd3b5c005c,null,0,0,0,null
c2e921829ab9c239259f97bf28e862e3923484ef,null,0,0,0,null
60e11f1ba3d23120fe4461045fcb8a8d381efe51,null,0,0,0,null
f9bac8e914ec8e9ae58415be0b3b5436346d3ef9,null,0,0,0,null
5123877d71eeb71f71a7a4a5ec1f3d457d8719ec,null,0,0,0,null
8e797930836fc5bf8c838130c3bc6241fa79633d,null,0,0,0,null
b2c34d662013e813f0dcfbf19cf3110c9e199f0e,null,0,0,0,null
efcc70d104d13d2e7a44213c0bdd93949a43868e,null,0,0,0,null
de23f1a95b056d6c7c979965615e1af804b4eac7,null,0,0,0,null
f911f17905555c30086d849c50022e89243a467c,null,0,0,0,null
7b8026271b70c38d13ae95d40bcbfad1a08b93fa,null,0,0,0,null
a1ec300dd876572849e1c788edb9c08948b90ff9,null,0,0,0,null
d7eaabc3fc83c50d9dfc15a3ef26b67526e114e8,null,0,0,0,null
d275852ea7b864bd0d5cea88349ba896678588e2,null,0,0,0,null
7ab9513fc74f4ec395101bc3d206df52fae6408a,null,0,0,0,null
ccc3bc21abe12c323cc69227dd5ec94240e6532e,null,0,0,0,null
80bd600348596e52f142093df9e3d9ba70b2d3ca,null,0,0,0,null
ec34ad1d76cb0697bde31f432dde04ebac8c31c7,null,0,0,0,null
361de0224a9507e9f940ea3201143b97d3d7f941,null,0,0,0,null
73208cb5b2507330f8e2b21e3552be554a26fccd,null,0,0,0,null
6ccd22b9dc9396e3ec8bfb748e5709b372ef048b,null,0,0,0,null
ebb9906c56ea255ae72fd365c057ce2020f6c6f5,null,0,0,0,null
ce6fbb410b04b09c29f04541d7369d1d2ebb1869,null,0,0,0,null
bebccffe6283d3e30b472082548a8201d34ce84b,null,0,0,0,null
86ad3e957bc6b9c9b8706dcc642ca01b33925461,null,0,0,0,null
2bb8202be94764b7372914ef7904a9cc7cdd3268,null,0,0,0,null
c75a197da9aeaa28f69922b91b8386bb3d2dacac,null,0,0,0,null
8c32c9410bcfad0a38713d0bdcb89d8e66c1f6c5,84e3165e05fcd11d8fb4b1f1dd37d9093988e1ca,6,0,6,Normal,NULL,NULL,6,NULL,1
84e3165e05fcd11d8fb4b1f1dd37d9093988e1ca,49b2325f35ef36e2d8924295646723bdcb20807c,237,1,236,Normal,NULL,NULL,237,NULL,8
49b2325f35ef36e2d8924295646723bdcb20807c,1acb5d35899ba75b737817032cb84985cb5cea6c,59,0,59,Normal,NULL,NULL,59,NULL,2
1acb5d35899ba75b737817032cb84985cb5cea6c,9ad33c3afb7a2a4ea38424bab2f6a502267ba062,14,7,7,Normal,NULL,NULL,14,NULL,3
9ad33c3afb7a2a4ea38424bab2f6a502267ba062,null,0,0,0,null
f4e0652eb632fd29347e10fcbea03b7e15d88576,null,0,0,0,null
f7ed0417b1467d9b76da76fcb4b6d164f26f7732,null,0,0,0,null
6cf1592eced9bcea5c8077f63bd9d57052560686,null,0,0,0,null
71084122d0bbd5b5b35d03bdb67747176f3d781b,null,0,0,0,null
2e4adeb7cdda5227a6259bf4111e8349999917c3,null,0,0,0,null
776efd0f7fd8603b75d5cc1a9075f23dcb686748,null,0,0,0,null
453b81f5c98b8a0353c9eec770e3a403fab9e408,null,0,0,0,null
1f514162a50229c99b06a61d700c4f8282b2a9ce,null,0,0,0,null
c295df1fe7083c3cf990c0dc2d51a6911582d5da,null,0,0,0,null
6cb2bbe4d24fc2f7795dca4fa6d2873b595cf815,null,0,0,0,null
d717221230c81ca2fcbae2445eb476029ad026c3,null,0,0,0,null
a7e6ace194393d9aebc3740558f275506e4470a2,null,0,0,0,null
0fb1a5d98f966f444032221970b66cffb273e8d1,null,0,0,0,null
dc5626bc75e71f45c1e94bece59b805124f00dc1,null,0,0,0,null
b8baf0af4775982a3bdd41106dfb0a8df80513fd,null,0,0,0,null
1296fbcc44315799d76bd52ce2933f8f869bb33d,null,0,0,0,null
acdd26f77d5a6ef03f74c08befbf39bf02441184,null,0,0,0,null
61243469f94f6c6c81946e5a94a1bca8c9b7f334,null,0,0,0,null
580beb50c71ebaf61c33cade940d3feaa9bcd519,null,0,0,0,null
70c7c85db70fff4c562e59e83d0b3bd97d54e10c,null,0,0,0,null
4d960c5e9b6077a5300c3aebdfc38f3ad1191e07,null,0,0,0,null
6f1dc7d24217a022a48e4d403dd3d087c50ee73f,null,0,0,0,null
4d8327aacb60c600ef61c46aea9acf5028ea9f60,null,0,0,0,null
0f0eddb867f7db46f1e08b1f6b5f3110dc9a2693,null,0,0,0,null
b4ce5df4c2d4848ece6c7b56416460b7915689eb,null,0,0,0,null
0e88ce17f90621e465e773a1b2a6ab72d2d7b913,2e637b49a2fb4757a48286079b6a1f04c736f5dc,4,3,1,Normal,NULL,NULL,4,NULL,1
2e637b49a2fb4757a48286079b6a1f04c736f5dc,null,0,0,0,null
3146c5ae13f440e9dee857cdeb86db0eb48f3e38,null,0,0,0,null
0acc449f59a6c06526d409a71ae60dad9dda8a42,null,0,0,0,null
ada7ad009d1be2fb70211044ca80898c29805042,null,0,0,0,null
c15fe40aad4d655d5a4523dd7001aa36a891bc1e,null,0,0,0,null
0af6d9cfb3c97aa7842f3417301c1a8749680316,null,0,0,0,null
e9d5512232c8be60389a93b797d36dc1f2de4ea3,null,0,0,0,null
30bd05bb97626d0de34c8556a3e23e652f913017,null,0,0,0,null
568973890047b73be713c1032fbda959ff33c781,null,0,0,0,null
ee739b59b13873bb6dcf7ca226952a6188fe335c,null,0,0,0,null
85aa5b1a7e2d69d961f17691514f9da32fe5806b,null,0,0,0,null
67d01a7a2359e92abd1fdec109a82f686f27934f,null,0,0,0,null
6d1e1374ca5d536f022ebef4fca454f5c1035540,null,0,0,0,null
94b9d048e0ddb5361508371050833283ec39d1c5,null,0,0,0,null
158acff04f59f1c071e9b1cfd042ba838b90d26f,null,0,0,0,null
9fb6a8a9f31ffd9972178c0de01797efaae4572e,null,0,0,0,null
3bd3a7e2577b863685bdc31490766d6c4c54cad1,null,0,0,0,null
c5c9569127339f6a2f79faa4bab5031738d3bf1a,null,0,0,0,null
78c136291f1fd17ffb4eb25d0e86a86882d325d2,null,0,0,0,null
f8b26a817d4a947898689438f25ad96c7c46e614,null,0,0,0,null
d4e0f1bfa29cfb6ba0268450a5394159e350d6d8,null,0,0,0,null
83cbc42cb2d8e06935bbcbbd6a2920ab2ec901cf,null,0,0,0,null
94c01e4603e50b51942eaf83c3aa30e7908f0ea1,null,0,0,0,null
3ae806590f7c7f689a4e5ecaa706f415adeb3a31,null,0,0,0,null
eca28d7e15b98ae512e8d9a002caad919e817f2e,null,0,0,0,null
b864e332025b5c63153cb5d507213aebed8bbb19,null,0,0,0,null
582497eb920a4c4e3486c6b14ea0dfe2472999d9,null,0,0,0,null
79eb9a32781214681f67a8dfd7d4a80e3728d7cf,null,0,0,0,null
7d5e8798df2be6f68048dcc6e850e52f03dbe6bf,null,0,0,0,null
80857f7145797accd1c74d5603920d12bc0c3989,null,0,0,0,null
1c22dda442dcd409f3fe84e1b91b8bfbcbbfa5e8,null,0,0,0,null
f589b7911d5ef87572449ebf531d16e4c6a65f1f,null,0,0,0,null
546e407dfe28fab8ec54945470ae01e53b60f993,null,0,0,0,null
2ef725bf9db3c1a3c1b9573ce582fe177b212d9c,null,0,0,0,null
7b0eda22afdcb968416a700d2265211b165cce91,null,0,0,0,null
8c105bedfef5f0bfb707269ea933914d015f8d2c,null,0,0,0,null
e1c50e85d874287f1033a9ae50483399d6f03a7b,null,0,0,0,null
8b8e1348ca89e7fa8051517449175c9d387030fd,null,0,0,0,null
76571aaf24f636175c28107ee4520d86649067b5,null,0,0,0,null
c4e821f665b22f1ad4d8c5970ae86d8977255241,null,0,0,0,null
6f80213c27f47c8d0f702cfe92b6738df1fd23b4,null,0,0,0,null
59b02b40d95b991bd5c45bef668ce4e091a6f2d9,null,0,0,0,null
818d6157774874b8879d06c33991609321459837,null,0,0,0,null
55af2f949310cde6bb7114e3c785156de08f6994,null,0,0,0,null
e4443c55ab7781fa37acc55ea7df3a657a6cc4d8,null,0,0,0,null
49dc15ef718cd251bf312795f90ccd7282a0825a,null,0,0,0,null
65b175ac0093006f03296e0ec574739defadd55f,null,0,0,0,null
3109e9dd6dc7be20294c37de331f8aaf4c8082fd,null,0,0,0,null
81488ad5f1b0b8acfdad6e915c2c51fe84b4f723,null,0,0,0,null
16ebb2cb35005786743be0b05743fd81b738ae02,null,0,0,0,null
cb0e832c37a7f563f4845d61816b12ce6118739d,null,0,0,0,null
0431af2077206095d606ad605a25ce8492f3b9de,null,0,0,0,null
ea57ad2ee29927912236b1e2123d7f075db48d88,null,0,0,0,null
820443e6dc62ca843745707e1e82faa46e639b3b,null,0,0,0,null
9947a4c8912db468ecabc3f37659f9c13949b32d,null,0,0,0,null
f1fa31036660db8b9021b428e8a7dca681473484,null,0,0,0,null
fc749464a59d99c620609f07edb841146099f2a2,null,0,0,0,null
95db693673781e4c84f3489ac17bc806ac82ccd8,null,0,0,0,null
4ad9d3a2c761773f44d9648011f9484ddde9b5b4,null,0,0,0,null
7f4c9eaf8f74c30d5f8574733cc0c79a1cdd9de2,null,0,0,0,null
12db2b652113fb34c956c7442da12584c13b5723,null,0,0,0,null
63cb0cf0edb5fc8320fcbe30cd89d7be6cac2884,null,0,0,0,null
e0d306a775fa4f84cb5e319a1f31e3777fda2dff,null,0,0,0,null
f488914621f593aa7b5fff0f9439a742d11eac8b,null,0,0,0,null
c5126ad1c5c67eeb6cd4ba5de713fa0c6d994c9d,null,0,0,0,null
f033cfc18c244255ea07fd71aa877a5feaaef838,null,0,0,0,null
f552f8859d1e8b528918595ebf5ce864fd9ab268,null,0,0,0,null
53d15e553e505dad525bfb1e9a0af1d852095abe,null,0,0,0,null
8e651c09d08e617918f16292e63afcf322ace4b3,null,0,0,0,null
308995db3c967d02a36d4244805df906782c5c91,null,0,0,0,null
9eeeed2accb1758bb2f344413f622ae870c3df15,null,0,0,0,null
97ad48dc9ee394a08be44d98e05bbc7894806235,null,0,0,0,null
a2c12066348aa50bf4090d5138fc36649897570f,null,0,0,0,null
81ba16b55504337d34623b87cdb19cebaeb49ad4,null,0,0,0,null
266011e710a3f2ed523d847d8824bc77f301f334,null,0,0,0,null
ffcc602955bbce7247ac93d18f1a6e8ccb2d611c,null,0,0,0,null
b995e798bf380bb2f4979c66a8100ad45c02162f,null,0,0,0,null
94ea5e34ad79181c267f9dc79e444f68479971d7,null,0,0,0,null
36f74f100ff127abc323e8b5f4428ae4fbf0ef54,null,0,0,0,null
eeaaabed85485802d0aadc7e1fa2534e395c7605,null,0,0,0,null
49c9b5cd8f8c9b3b912204f12bb780d7bdbc6907,null,0,0,0,null
96b0d4cf171e5ce6db52344e5c9a0d2020c9746e,null,0,0,0,null
a318f9bc6f1c52838b3d17dcee6760f0c76f3951,null,0,0,0,null
5f23dfeb34bd84d3025d709d36f32bdff2ba26e4,null,0,0,0,null
