0647866423602b9138d1ae3673429fd0bce15525,e2e952a9be85c57eed8c70d7315281a6724b7049,14,14,0,#,NULL,NULL,14
57c44958bfc5b153bcda820589a5c7b7d4c93301,e2e952a9be85c57eed8c70d7315281a6724b7049,14,14,0,fix #,ISSUE,NULL,14
e2e952a9be85c57eed8c70d7315281a6724b7049,0317bc10f4bc6afcb8d02a782c827716a6958c89,33,28,5,Normal,NULL,NULL,33
0317bc10f4bc6afcb8d02a782c827716a6958c89,e3bda5b1b489bac4e7ca70e0a29550c47c38f28b,12,6,6,Normal,NULL,NULL,12
e3bda5b1b489bac4e7ca70e0a29550c47c38f28b,6696490ce3f813c423526443590ded7bd6b121ea,5,4,1,Format,NULL,NULL,5
6696490ce3f813c423526443590ded7bd6b121ea,4cacbeb7da8d9177de9def074aeec3f4bf835d78,2,2,0,Normal,NULL,NULL,2
4cacbeb7da8d9177de9def074aeec3f4bf835d78,649ce5f1e456e232ae7ec6229b2908db34d4dd8a,5,4,1,Normal,NULL,NULL,5
649ce5f1e456e232ae7ec6229b2908db34d4dd8a,5cd0544e6ff809c9b5574fb3fc183dc9b9570439,0,0,0,Normal,NULL,NULL,0
5cd0544e6ff809c9b5574fb3fc183dc9b9570439,6a58560bbd864cb89adc1ed76f7ccb68d2e7a911,6,3,3,Normal,NULL,NULL,4
6a58560bbd864cb89adc1ed76f7ccb68d2e7a911,33e0ec7a880013e7ce5db152ec97bd27398496db,4,2,2,Normal,NULL,NULL,4
33e0ec7a880013e7ce5db152ec97bd27398496db,94ed966b9cb3f753359e3220b6c61101f86f5202,18,2,16,Comment,NULL,NULL,18
94ed966b9cb3f753359e3220b6c61101f86f5202,d298e0b09925fbba672ed205d34805a68190f27c,4,2,2,fix #,ISSUE,NULL,4
d298e0b09925fbba672ed205d34805a68190f27c,null,0,0,0,null
7c283bd7ef12795cdb8256a58f0596ae484f53a1,037e12b301045aa9be89bb9004eb0c832179c934,9,2,7,Normal,NULL,NULL,9
037e12b301045aa9be89bb9004eb0c832179c934,7d11b6c0347ea1a623049f817da59fd0d3a29d92,131,99,32,fix #,ISSUE,NULL,123
7d11b6c0347ea1a623049f817da59fd0d3a29d92,938736a49b65977ba84a4aa646696e156521c5bb,62,57,5,fix #,ISSUE,NULL,62
938736a49b65977ba84a4aa646696e156521c5bb,b0e760f004688fccfbe569708d298f39c1955e1d,38,2,36,Normal,NULL,NULL,38
b0e760f004688fccfbe569708d298f39c1955e1d,6d52b32a7fee75bbbc887670804c02b0d63a9872,41,41,0,fix #,ISSUE,NULL,41
6d52b32a7fee75bbbc887670804c02b0d63a9872,866451e08c46823c3fd3fa3ea30b5cfd41bf97d2,2,1,1,fix #,ISSUE,NULL,2
866451e08c46823c3fd3fa3ea30b5cfd41bf97d2,a6ae2e4b24241ad8a4430f3aa55f99ca934f69b3,40,21,19,Document,ISSUE,NULL,32
a6ae2e4b24241ad8a4430f3aa55f99ca934f69b3,6d4ad50d7951ff5341ae98a310553542ec193636,11,10,1,#,ISSUE,NULL,11
6d4ad50d7951ff5341ae98a310553542ec193636,2360c24133bd4f05870415a26740158f36e00330,2,2,0,Document,NULL,NULL,0
2360c24133bd4f05870415a26740158f36e00330,65458c92037beabc9a6b1ac63e2af7822113f663,2,1,1,fix #,ISSUE,NULL,2
65458c92037beabc9a6b1ac63e2af7822113f663,594a08f5a6519a56ac216f74b19ef88166fbf760,248,90,158,fix #,ISSUE,NULL,248
594a08f5a6519a56ac216f74b19ef88166fbf760,550e149e1e2e423cc5ca8b059077bb948d1d442e,17,9,8,fix #,ISSUE,NULL,17
550e149e1e2e423cc5ca8b059077bb948d1d442e,351a34b7e1d0876df421f3817dccf72382101168,2,1,1,Normal,NULL,NULL,0
351a34b7e1d0876df421f3817dccf72382101168,bf9bcd74b9623e26341433fe54aa82cbe3801bb7,3,3,0,Normal,NULL,NULL,0
bf9bcd74b9623e26341433fe54aa82cbe3801bb7,1ce9ac119c1d31513632febc993df2950a7b0788,6,3,3,Normal,NULL,NULL,0
1ce9ac119c1d31513632febc993df2950a7b0788,7a29642b35fe199b6781a2af4df4ebf9cd50c53b,14,9,5,Document,NULL,NULL,0
7a29642b35fe199b6781a2af4df4ebf9cd50c53b,6c5d31cbf6b77985b6a7fa05d0dcbd1e0585903c,159,78,81,Normal,NULL,NULL,114
8efe667978b5cf359d0dd8619520ef59ed44d5a0,df6199d1b8c566ddf9fee3f37aa68ec76a6977b3,2,2,0,Document,NULL,NULL,0
1c2e1abc27a453f62d531b3f3be0ccce786fe1a4,df6199d1b8c566ddf9fee3f37aa68ec76a6977b3,2,2,0,Document,NULL,NULL,0
df6199d1b8c566ddf9fee3f37aa68ec76a6977b3,6c5d31cbf6b77985b6a7fa05d0dcbd1e0585903c,12,7,5,Document,NULL,NULL,0
6c5d31cbf6b77985b6a7fa05d0dcbd1e0585903c,6c1efaa2d78d8d36d09b0f1baa006f371708dcc6,22,22,0,Document,NULL,NULL,0
6c1efaa2d78d8d36d09b0f1baa006f371708dcc6,0fa2b08208d09803d2ff4779d2e6c5a41dfa00ac,159,81,78,Normal,NULL,NULL,114
0fa2b08208d09803d2ff4779d2e6c5a41dfa00ac,7e321f8eb025c27a59cea2548a2053cdde21a2a0,4,4,0,#,NULL,NULL,4
e03d70a4079c2d4aa5547270b5136f1077888ec7,7e321f8eb025c27a59cea2548a2053cdde21a2a0,4,4,0,Normal,NULL,NULL,4
7e321f8eb025c27a59cea2548a2053cdde21a2a0,null,0,0,0,null
3be3f265d8d52274ebac6f278f2264421ab91350,e3a3a7ec33d0067e3c6a0592c283ca44211d178b,54,38,16,Normal,NULL,NULL,54
80b6bc377150e20339d888345285ee1e0e04f741,6cdfc22f1cf1a3463c476eaa751bd4428688d10d,1,0,1,#,NULL,NULL,0
74daaaf73302590109b6655fa30129a0a8c463b2,6cdfc22f1cf1a3463c476eaa751bd4428688d10d,1,0,1,Normal,NULL,NULL,0
6cdfc22f1cf1a3463c476eaa751bd4428688d10d,a1fd5952edcd147bbe08e0c5625f22e08ed37299,68,63,5,fix #,ISSUE,NULL,68
a1fd5952edcd147bbe08e0c5625f22e08ed37299,d774daaa22f8992eda358850180623f99f0cff12,21,21,0,Normal,NULL,NULL,21
d774daaa22f8992eda358850180623f99f0cff12,b28368852e26b0cd136ea31599ffa5755484acd6,14,13,1,Document,NULL,NULL,0
b28368852e26b0cd136ea31599ffa5755484acd6,a2cbd6d3456d1e4e37daec7edebb1982c8ec6042,2,1,1,fix #,ISSUE,NULL,0
a2cbd6d3456d1e4e37daec7edebb1982c8ec6042,2e04f295a23db85317ffc23c0295e2922c2fd6dd,58,57,1,fix #,ISSUE,NULL,58
2e04f295a23db85317ffc23c0295e2922c2fd6dd,d93ef69cf643e1e74fd595400f3b3aa8074f1440,28,21,7,#,NULL,NULL,28
d93ef69cf643e1e74fd595400f3b3aa8074f1440,aa6a323d856139e819e9fe00549f189c0ad6d48f,225,126,99,fix #,ISSUE,NULL,225
aa6a323d856139e819e9fe00549f189c0ad6d48f,4c3ac473008927c3347123e6d49d1515a0c46ac3,787,724,63,fix #,ISSUE,NULL,787
4c3ac473008927c3347123e6d49d1515a0c46ac3,f8ac9823dddc318bb03067463b17400933c917fe,159,80,79,fix,NULL,NULL,159
e3a3a7ec33d0067e3c6a0592c283ca44211d178b,807143052b83fd680e07bd274cc17dc25ab14cb9,823,407,416,fix #,ISSUE,BUG,823
807143052b83fd680e07bd274cc17dc25ab14cb9,b4f3a8e4c85d251ceb81c4d80f703a73ee078e36,70,64,6,fix,NULL,NULL,70
b4f3a8e4c85d251ceb81c4d80f703a73ee078e36,60a3cff3d0426b6707601febdd21c407afc630cb,406,397,9,fix,NULL,NULL,406
f8ac9823dddc318bb03067463b17400933c917fe,c77bf5386edb3463a2d33b64065676f903315675,55,53,2,fix #,ISSUE,NULL,55
60a3cff3d0426b6707601febdd21c407afc630cb,eee3467492a754efd874b9ec20deff98b4ac7395,246,41,205,Normal,NULL,NULL,246
c77bf5386edb3463a2d33b64065676f903315675,db3bd1784990ce92183d6d79dc91abd9b005e26f,66,56,10,fix #,ISSUE,NULL,66
db3bd1784990ce92183d6d79dc91abd9b005e26f,5858d78f730e9a66e72d93aed9aab40772a0b2cc,13,6,7,fix #,ISSUE,NULL,13
5858d78f730e9a66e72d93aed9aab40772a0b2cc,19c21100ec01850a32a72bbf2ec98dbef5d2895d,5,1,4,Normal,NULL,NULL,5
19c21100ec01850a32a72bbf2ec98dbef5d2895d,d1efc9f74563c1acb974c673d319ffc1877e9809,2,1,1,Normal,NULL,NULL,0
eee3467492a754efd874b9ec20deff98b4ac7395,6c0006ad98ecc56dd9f5cb2a000414d5d323fc69,225,114,111,Normal,NULL,NULL,225
d1efc9f74563c1acb974c673d319ffc1877e9809,e1a749fa315cb4ad8ce02b991e469012ca8eab51,66,31,35,fix #,ISSUE,NULL,66
e1a749fa315cb4ad8ce02b991e469012ca8eab51,fe6e17c14d059ba937bbe3decaa07e7e329dd39c,3,2,1,fix #,ISSUE,NULL,3
fe6e17c14d059ba937bbe3decaa07e7e329dd39c,ff6272ebfc00de7c73d7342055c695a0f2b2aad5,15,13,2,Normal,NULL,NULL,15
ff6272ebfc00de7c73d7342055c695a0f2b2aad5,585d5182cfcd1aef891c17bdbec21522c4bc963d,2,2,0,fix #,ISSUE,NULL,2
585d5182cfcd1aef891c17bdbec21522c4bc963d,a38a8b13a7d72295d7320a8d792b6ad9ecb2a027,5,4,1,fix #,ISSUE,NULL,5
a38a8b13a7d72295d7320a8d792b6ad9ecb2a027,1ff2a7e20cca44c3d52d6521489997fcea7e3021,12,6,6,fix #,ISSUE,NULL,12
1ff2a7e20cca44c3d52d6521489997fcea7e3021,3844ca30365dcb629219c527e0a99a6cf83b9e98,23,14,9,fix #,ISSUE,NULL,23
3844ca30365dcb629219c527e0a99a6cf83b9e98,cdc72abbfb57780fe57778ea1d2120953b3fa77e,63,41,22,Normal,NULL,NULL,63
cdc72abbfb57780fe57778ea1d2120953b3fa77e,7aa719ea41cf9bb4b013007a2ec0fed06a58bd54,25,21,4,fix #,ISSUE,NULL,25
6c0006ad98ecc56dd9f5cb2a000414d5d323fc69,0542b56a0c136e57d8899484c4aaaa35e5bbe531,235,234,1,Normal,NULL,NULL,235
7aa719ea41cf9bb4b013007a2ec0fed06a58bd54,4a85705f85a68a47d760cb2ea7480dfc1f56ce51,8,4,4,fix #,ISSUE,NULL,8
4a85705f85a68a47d760cb2ea7480dfc1f56ce51,e04fccc03834016a706d6b189660a096751b1b5a,74,17,57,fix #,ISSUE,NULL,74
e04fccc03834016a706d6b189660a096751b1b5a,5f8ff82cfdf31626ec77646f79ca7710f3ce4ad8,1,1,0,#,NULL,NULL,0
5f8ff82cfdf31626ec77646f79ca7710f3ce4ad8,07a0551096f66f51669260a424460d84cce8c573,1,1,0,fix #,ISSUE,NULL,1
0542b56a0c136e57d8899484c4aaaa35e5bbe531,3a75f609156c65ac0e50002d2731d9d6116bd2e1,16,11,5,Comment,NULL,NULL,16
3a75f609156c65ac0e50002d2731d9d6116bd2e1,5c052d9b49d9385faf57d97af2d4490df314ec3a,290,149,141,Normal,NULL,NULL,290
5c052d9b49d9385faf57d97af2d4490df314ec3a,5dd7675f9033e6a5a9654aa2a2175132e34d4232,9,8,1,fix,NULL,NULL,9
5dd7675f9033e6a5a9654aa2a2175132e34d4232,58c64a30cf5028b14e790d9d267d5e51d8cb6e20,26,21,5,fix,NULL,NULL,26
58c64a30cf5028b14e790d9d267d5e51d8cb6e20,29491ff95135af9813f9d569a60a2352fcd76ff4,43,37,6,fix,NULL,NULL,43
29491ff95135af9813f9d569a60a2352fcd76ff4,3f22e62a8807909f21d2b5d412dd38e6598f7198,196,140,56,Normal,NULL,NULL,196
07a0551096f66f51669260a424460d84cce8c573,4142836f2f468b5fa6e04664770ade9b33105605,106,102,4,#,NULL,NULL,92
3f22e62a8807909f21d2b5d412dd38e6598f7198,4142836f2f468b5fa6e04664770ade9b33105605,106,102,4,#,NULL,NULL,92
4142836f2f468b5fa6e04664770ade9b33105605,c10251d43a06dbcccfcdf74277d965333f9dee29,12,6,6,#,NULL,NULL,12
c8fe3b5f2e1d8968f0898b70a77d5c4bf3a7abfa,c10251d43a06dbcccfcdf74277d965333f9dee29,12,6,6,Normal,NULL,NULL,12
c10251d43a06dbcccfcdf74277d965333f9dee29,3883cfce3756d002ae83b872d1e5d46da0df24db,8,6,2,#,NULL,NULL,0
3883cfce3756d002ae83b872d1e5d46da0df24db,9af32372b091ee9db46c82d92366877116262ef4,6,3,3,Document,NULL,NULL,4
0b6ae7e5edc81c52504a965d856889b64939f509,9af32372b091ee9db46c82d92366877116262ef4,1,1,0,Normal,NULL,NULL,0
9af32372b091ee9db46c82d92366877116262ef4,ddf2b88b3abdb2d327169fd65a241048dd4785df,6,5,1,#,ISSUE,NULL,4
ddf2b88b3abdb2d327169fd65a241048dd4785df,085c81420cf763d6160c69b5200a95f8dd9a446d,28,0,28,Normal,NULL,NULL,27
085c81420cf763d6160c69b5200a95f8dd9a446d,7265de118dce7bcd62645fd84207864915517c63,23,18,5,fix #,ISSUE,NULL,23
7265de118dce7bcd62645fd84207864915517c63,189e873461c07462975afdaddb48714246e0c223,56,28,28,#,NULL,NULL,56
248e5cc104e031deea8752580d643810cfb8f40c,cefd0d3ea41eb61a6e8339e3495134592999d966,23,18,5,#,ISSUE,NULL,23
189e873461c07462975afdaddb48714246e0c223,null,0,0,0,null
d059c02ba30a0194dc0b01edd541bc9356a1e7e0,42bfb9bb232655dacc87949321b40311e6e63984,334,331,3,#,NULL,NULL,295
42bfb9bb232655dacc87949321b40311e6e63984,cefd0d3ea41eb61a6e8339e3495134592999d966,53,47,6,#,NULL,NULL,53
cefd0d3ea41eb61a6e8339e3495134592999d966,82221c68d74e72917ba26f90fcba53a22a5867c8,17,17,0,#,NULL,NULL,16
82221c68d74e72917ba26f90fcba53a22a5867c8,29b26e22320de45c58f3ff2b54f0506adfabd61b,2,1,1,Normal,NULL,NULL,0
29b26e22320de45c58f3ff2b54f0506adfabd61b,0869943ce89ca0e0c82af9469961147fac33e064,1,1,0,Normal,NULL,NULL,1
b374915e5ec1334d4d9bbacb5696a82d4787c2db,0869943ce89ca0e0c82af9469961147fac33e064,17,17,0,Normal,NULL,NULL,16
0869943ce89ca0e0c82af9469961147fac33e064,46c1161dbaec5d758a27748174c4d4b470e84090,77,39,38,Normal,NULL,NULL,74
46c1161dbaec5d758a27748174c4d4b470e84090,b33b5ca9bfce4e211b765a07f36d8ea218eddfdb,8,6,2,Normal,NULL,NULL,8
b33b5ca9bfce4e211b765a07f36d8ea218eddfdb,0a481a573c703443b9186a36acf846fee6ec636c,9,9,0,Normal,NULL,NULL,0
0a481a573c703443b9186a36acf846fee6ec636c,null,0,0,0,null
6e47de16f8980c8f1ddd60e9d0a4b82839a53024,null,0,0,0,null
fe3bee36add7f0678368d8635e48920ebae3fe19,null,0,0,0,null
415931a130991341dbab3fdafec7e0430e2cb3cf,bf5861babd892dc54b0bca8cdd2b3f7d9db6712e,25,22,3,#,NULL,NULL,24
bf5861babd892dc54b0bca8cdd2b3f7d9db6712e,9b81ca198a38ebfe1355091d40062ce9007bc2ab,3,3,0,#,ISSUE,NULL,3
9b81ca198a38ebfe1355091d40062ce9007bc2ab,e1946acce2f3a0a8d9d8cb8027a58f7dc909252c,27,25,2,#,NULL,NULL,27
e1946acce2f3a0a8d9d8cb8027a58f7dc909252c,4a54d40da43549908cda88b5814c531ff97c31a3,3,3,0,#,NULL,NULL,3
4a54d40da43549908cda88b5814c531ff97c31a3,78e7e9fa715326d314caa3d9e580ce0c5d23691d,11,11,0,Normal,NULL,NULL,0
78e7e9fa715326d314caa3d9e580ce0c5d23691d,2726336b3a56d343457b453d9be76b793ea2ebc0,8,8,0,fix #,ISSUE,NULL,8
3fa8ec0e54e7de764ff49425a8b64c2f6be98d4d,2726336b3a56d343457b453d9be76b793ea2ebc0,8,8,0,#,ISSUE,NULL,8
24054895bc5c594c31aea099080645f2dddeb354,2726336b3a56d343457b453d9be76b793ea2ebc0,3,3,0,Normal,NULL,NULL,3
8e29aea8b5403d3827088c6c8713454668834300,e2ec7e85602c483079579a74fe3c707b0dab6281,2,1,1,Normal,NULL,NULL,2
e2ec7e85602c483079579a74fe3c707b0dab6281,2726336b3a56d343457b453d9be76b793ea2ebc0,27,25,2,Normal,NULL,NULL,27
2726336b3a56d343457b453d9be76b793ea2ebc0,d584349eecdf7f4aa921478b03429aa322511b21,4,2,2,Normal,NULL,NULL,0
d584349eecdf7f4aa921478b03429aa322511b21,b018a188aeda6841841bf6df60fcf5acf30d92c4,2,1,1,Normal,NULL,NULL,2
b018a188aeda6841841bf6df60fcf5acf30d92c4,75dfa785d71c97c140f7911e2243c21614b2be54,22,9,13,#,ISSUE,NULL,22
75dfa785d71c97c140f7911e2243c21614b2be54,85a7a9bb346e2d302a895640d1f2628f7b3c9ff0,6,5,1,#,ISSUE,NULL,6
85a7a9bb346e2d302a895640d1f2628f7b3c9ff0,ffe13672f224b19262b9a5069fd03b06e2c67379,1,1,0,fix #,ISSUE,NULL,1
a1160535101544b86ce01e61bdbea5a4a5f4c755,ffe13672f224b19262b9a5069fd03b06e2c67379,1,1,0,#,ISSUE,NULL,1
8c3d9f8c396c1e6fd15db6c79d5f77e37c2ba893,ffe13672f224b19262b9a5069fd03b06e2c67379,25,22,3,Normal,NULL,NULL,24
ffe13672f224b19262b9a5069fd03b06e2c67379,1961b8a90d7bb1dd1ff727c6a8f97fd338dc084b,67,56,11,fix #,ISSUE,NULL,67
1961b8a90d7bb1dd1ff727c6a8f97fd338dc084b,08fe5177ef2217bc33ba707328615e1ce23c020f,2,1,1,fix #,ISSUE,NULL,2
08fe5177ef2217bc33ba707328615e1ce23c020f,null,0,0,0,null
83da86efb10923de5200f3e4979b8383e7313e0e,218e47e8b7e87e7f00980427d3a4f748e0b3f70d,2,1,1,Comment,ISSUE,NULL,2
218e47e8b7e87e7f00980427d3a4f748e0b3f70d,fc6387934df91c99129980158b08d353b1bccb9e,48,25,23,#,NULL,NULL,48
0ac1330d590349dfc9d005e5fd303c814c642f69,fc6387934df91c99129980158b08d353b1bccb9e,2,1,1,#,ISSUE,NULL,2
3bf6f9b31f4d2f47ac65c76d973fa0bb35e0ce11,fc6387934df91c99129980158b08d353b1bccb9e,48,25,23,Normal,NULL,NULL,48
fc6387934df91c99129980158b08d353b1bccb9e,382f24666a17dc68986b009cf292b172e1e35cd9,2,1,1,Normal,NULL,NULL,0
d4561925a0a7d637bae14b389570815d64870823,398844fd2881527baa194454ccf3b334fb37d0f5,64,54,10,Normal,NULL,NULL,64
382f24666a17dc68986b009cf292b172e1e35cd9,null,0,0,0,null
398844fd2881527baa194454ccf3b334fb37d0f5,fa2b3927077b14922c7ca9609fbe8eb0ec957076,3,2,1,fix,ISSUE,NULL,3
fa2b3927077b14922c7ca9609fbe8eb0ec957076,02a500e76200cb6777da17cb5280a8aeebe6ec33,93,50,43,Normal,NULL,NULL,87
02a500e76200cb6777da17cb5280a8aeebe6ec33,e88120cb4a65a58d1b01f6ab2f8afdedb50c82aa,567,228,339,Normal,NULL,NULL,567
e88120cb4a65a58d1b01f6ab2f8afdedb50c82aa,null,0,0,0,null
7cacb70148b21cc1bf836e9ef52a36e9f16de570,a1d2b812a32d3817cd472d5aab57423c84e19d2b,8,7,1,Normal,NULL,NULL,8
a1d2b812a32d3817cd472d5aab57423c84e19d2b,e6058e819ab295d45486ae7a5145c56f54a22f46,6,5,1,Normal,NULL,NULL,6
e6058e819ab295d45486ae7a5145c56f54a22f46,5f2097ade646061a374e499d48ec7eda0bef75a3,182,91,91,Normal,NULL,NULL,182
5f2097ade646061a374e499d48ec7eda0bef75a3,aeddcf4b80bb4a5568e9fcdeaa528a0a204c8d1a,17,10,7,fix #,ISSUE,NULL,17
aeddcf4b80bb4a5568e9fcdeaa528a0a204c8d1a,0469352e1eb5974103d30892b167c81a080c7f83,170,131,39,fix #,ISSUE,NULL,170
7e8d010db27debd75ab71514beb868391e8fec53,0469352e1eb5974103d30892b167c81a080c7f83,42,25,17,fix #,ISSUE,NULL,42
514b058ca93ad760412834e7ed07b7f52ab07f78,0469352e1eb5974103d30892b167c81a080c7f83,2,1,1,Comment,NULL,NULL,2
0469352e1eb5974103d30892b167c81a080c7f83,384508dd45dd54898af3bcaa487505e97e4d6a12,16,16,0,fix #,ISSUE,NULL,16
384508dd45dd54898af3bcaa487505e97e4d6a12,54c720c1bce51c250c6ef8c913fa717a41450ef4,2,1,1,Normal,NULL,NULL,0
54c720c1bce51c250c6ef8c913fa717a41450ef4,6d5e8ec47335a67f67ae4d3368770adcab23d5da,10,10,0,#,NULL,NULL,10
6d5e8ec47335a67f67ae4d3368770adcab23d5da,1a82a8df1f371911f788f42c7befb2d9dbb0467a,72,0,72,Normal,NULL,NULL,72
1a82a8df1f371911f788f42c7befb2d9dbb0467a,05848195b15e712d175ef60f295ca93fbbb9742c,14,12,2,#,NULL,NULL,14
05848195b15e712d175ef60f295ca93fbbb9742c,98f24c21e54aeb18354e48d1a2eb7243b439d236,1,1,0,#,NULL,NULL,1
23e0a718773fec3fb5a54f1759892149f3927ca9,98f24c21e54aeb18354e48d1a2eb7243b439d236,14,12,2,Normal,NULL,NULL,14
f35ebc64d1e99a3cf519f49f58f0e21f4489a65d,98f24c21e54aeb18354e48d1a2eb7243b439d236,1,1,0,Normal,NULL,NULL,1
98f24c21e54aeb18354e48d1a2eb7243b439d236,9524b9cfb50964f90f047dbd265ac9a379b3bc29,29,17,12,fix #,ISSUE,NULL,29
9524b9cfb50964f90f047dbd265ac9a379b3bc29,9f161006a57eb62c586b8c01fd480b6b92d52e77,9,8,1,#,NULL,NULL,9
9f161006a57eb62c586b8c01fd480b6b92d52e77,5bb6e4b85b8c0d76b8a43e0519af2cefc44fa887,125,105,20,fix #,ISSUE,NULL,125
5bb6e4b85b8c0d76b8a43e0519af2cefc44fa887,c3a4b2a2483a712b7b4df5d91221279b0f7f0b72,23,11,12,fix #,ISSUE,NULL,23
c3a4b2a2483a712b7b4df5d91221279b0f7f0b72,ba12fb0742b71d0032cc6f200bf0c5e8ee776124,31,30,1,fix #,ISSUE,NULL,31
ba12fb0742b71d0032cc6f200bf0c5e8ee776124,02b461583fab4a4270a36e365084c41abe2503ea,28,4,24,Normal,NULL,NULL,28
02b461583fab4a4270a36e365084c41abe2503ea,1ca36b98d7e0c4e7dad0e4d5a2ae7c019b771f86,14,11,3,Normal,NULL,NULL,14
1ca36b98d7e0c4e7dad0e4d5a2ae7c019b771f86,a82bf9a5f98b07b36efd89d86654b5258aa946e9,8,4,4,Normal,NULL,NULL,8
a82bf9a5f98b07b36efd89d86654b5258aa946e9,daf973b0d5876fdf9c43be99f3ccd21a177c772c,3,2,1,fix,NULL,NULL,3
daf973b0d5876fdf9c43be99f3ccd21a177c772c,9815cf45379567c0396dd5bf65054bb587fac808,37,27,10,fix #,ISSUE,NULL,37
9815cf45379567c0396dd5bf65054bb587fac808,8c4a38d12e132d29318a41232287c5efccf08ac3,34,25,9,fix #,ISSUE,NULL,29
8c4a38d12e132d29318a41232287c5efccf08ac3,ca1dba0e92fb33b8ffc6c27b16ae87dbfccb2652,42,40,2,fix #,ISSUE,NULL,42
ca1dba0e92fb33b8ffc6c27b16ae87dbfccb2652,60fe27f7446466c324cc855f8c76e33b8fddb48a,207,131,76,fix #,ISSUE,NULL,207
60fe27f7446466c324cc855f8c76e33b8fddb48a,c7ee9d31c19456373bb4c5bedfad174ac446e7fe,71,66,5,#,NULL,NULL,71
c7ee9d31c19456373bb4c5bedfad174ac446e7fe,359d04b3b62346961bbb207983bbc25cef41afa3,30,30,0,Normal,NULL,NULL,30
359d04b3b62346961bbb207983bbc25cef41afa3,19cc44f9f9df19d21cc8ba4c6303b4e81319e02f,72,69,3,Normal,NULL,NULL,72
19cc44f9f9df19d21cc8ba4c6303b4e81319e02f,2974829eb50d8d71eeb3fbeb21f890bf81201b73,31,31,0,fix #,ISSUE,NULL,31
2974829eb50d8d71eeb3fbeb21f890bf81201b73,054f2a172927c57333b2f74f64c35f586741c1c5,23,19,4,#,NULL,NULL,23
054f2a172927c57333b2f74f64c35f586741c1c5,2fc8bf70034e9e0d00d41e3356e7c9c8516fd03d,7,0,7,fix #,ISSUE,NULL,7
b9090e43c62cab161261d8bf62740c2330149f09,2fc8bf70034e9e0d00d41e3356e7c9c8516fd03d,7,0,7,fix,NULL,NULL,7
14bfdecb8acf8f9d10745f8f430ce50829e58bfe,2fc8bf70034e9e0d00d41e3356e7c9c8516fd03d,10,10,0,Normal,NULL,NULL,10
2fc8bf70034e9e0d00d41e3356e7c9c8516fd03d,715cae08c758943ef96025160e9b3f5b3db5bb2f,79,58,21,fix #,ISSUE,NULL,34
715cae08c758943ef96025160e9b3f5b3db5bb2f,70b19272a00bb4cce33e2b12fbe5a55c0346e54d,188,130,58,Normal,NULL,NULL,188
a6db2eed5ce92a963baa7138aca5225f44e8f45c,56f668da5e850d052bf4a60e9c23389a964e02be,188,130,58,Normal,NULL,NULL,188
70b19272a00bb4cce33e2b12fbe5a55c0346e54d,313f8f679d4516e94210c69160f36bff9f3e6f28,32,26,6,Normal,NULL,NULL,32
313f8f679d4516e94210c69160f36bff9f3e6f28,56f668da5e850d052bf4a60e9c23389a964e02be,8,7,1,fix #,ISSUE,NULL,8
56f668da5e850d052bf4a60e9c23389a964e02be,90796b20c972caa6bcc57b32db6110f9e34b27aa,41,39,2,Normal,NULL,NULL,41
8ea39b77e614f472d8ab3d0c5f884cfc806e0b9c,b9c5d6051f5e69e9d8a9fd9da2096868262c5463,15,6,9,Normal,NULL,NULL,15
